,duration,station_A_id,station_A_name,station_B_id,station_B_name,bike_id,user_type,user_birth_year,user_gender,tire_sizes,ride_date
14556,6 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),343,Bryant St at 2nd St,5056,Subscriber,1972,Male,29.0,2017-03-24
14557,8 minutes,30,San Francisco Caltrain (Townsend St at 4th St),23,The Embarcadero at Steuart St,5485,Subscriber,1965,Male,26.0,2019-06-29
14558,6 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),62,Victoria Manalo Draves Park,5556,Subscriber,1988,Female,26.0,2017-01-18
14559,5 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),90,Townsend St at 7th St,495,Subscriber,1991,Male,27.0,2018-11-22
14560,16 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),81,Berry St at 4th St,2830,Subscriber,1996,Female,27.0,2017-08-08
14561,7 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),26,1st St at Folsom St,5041,Subscriber,1991,Male,27.0,2018-03-19
14562,13 minutes,22,Howard St at Beale St,101,15th St at Potrero Ave,4988,Subscriber,1989,Female,27.0,2018-08-16
14563,6 minutes,3,Powell St BART Station (Market St at 4th St),58,Market St at 10th St,5218,Subscriber,1993,Male,26.0,2019-01-07
14564,7 minutes,16,Steuart St at Market St,36,Folsom St at 3rd St,5388,Subscriber,1962,Male,26.0,2022-04-29
14565,3 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),21,Montgomery St BART Station (Market St at 2nd St),3379,Subscriber,1972,Male,26.0,2022-04-29
14566,5 minutes,5,Powell St BART Station (Market St at 5th St),64,5th St at Brannan St,4965,Subscriber,1964,Male,26.0,2017-03-16
14567,6 minutes,81,Berry St at 4th St,15,San Francisco Ferry Building (Harry Bridges Plaza),5338,Subscriber,1984,Male,26.0,2017-10-25
14568,23 minutes,22,Howard St at Beale St,22,Howard St at Beale St,1176,Customer,1987,Male,26.0,2022-04-29
14569,11 minutes,81,Berry St at 4th St,8,The Embarcadero at Vallejo St,2656,Subscriber,1969,Male,26.0,2019-11-12
14570,7 minutes,21,Montgomery St BART Station (Market St at 2nd St),49,S Park St at 3rd St,5273,Subscriber,1988,Female,27.0,2018-05-16
14571,11 minutes,5,Powell St BART Station (Market St at 5th St),90,Townsend St at 7th St,5226,Subscriber,1977,Male,27.0,2019-05-17
14572,5 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),8,The Embarcadero at Vallejo St,1436,Subscriber,1976,Female,26.0,2017-05-18
14573,13 minutes,30,San Francisco Caltrain (Townsend St at 4th St),22,Howard St at Beale St,5304,Customer,1973,Male,29.0,2018-04-08
14574,3 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),20,Mechanics Monument Plaza (Market St at Bush St),2558,Subscriber,1986,Male,29.0,2022-04-29
14575,12 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),22,Howard St at Beale St,3653,Subscriber,1988,Male,26.0,2019-02-20
14576,4 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),37,2nd St at Folsom St,5576,Subscriber,1982,Male,26.0,2019-06-08
14577,4 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),21,Montgomery St BART Station (Market St at 2nd St),3106,Subscriber,1953,Male,26.0,2018-09-02
14578,11 minutes,30,San Francisco Caltrain (Townsend St at 4th St),58,Market St at 10th St,5570,Subscriber,1986,Male,26.0,2018-04-07
14579,11 minutes,22,Howard St at Beale St,350,8th St at Brannan St,5524,Customer,1991,Male,27.0,2018-04-05
14580,6 minutes,30,San Francisco Caltrain (Townsend St at 4th St),89,Division St at Potrero Ave,4802,Subscriber,1985,Female,26.0,2018-01-30
14581,7 minutes,22,Howard St at Beale St,49,S Park St at 3rd St,134,Subscriber,1990,Male,29.0,2017-11-01
14582,6 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),89,Division St at Potrero Ave,5048,Subscriber,1977,Male,27.0,2018-08-30
14583,4 minutes,81,Berry St at 4th St,104,4th St at 16th St,4344,Subscriber,1995,Female,26.0,2018-09-19
14584,6 minutes,21,Montgomery St BART Station (Market St at 2nd St),323,Broadway at Kearny,4736,Subscriber,1973,Male,29.0,2018-06-24
14585,16 minutes,16,Steuart St at Market St,93,4th St at Mission Bay Blvd S,2120,Subscriber,1990,Female,26.0,2017-04-18
14586,8 minutes,30,San Francisco Caltrain (Townsend St at 4th St),25,Howard St at 2nd St,5572,Subscriber,1985,Male,26.0,2022-04-29
14587,7 minutes,30,San Francisco Caltrain (Townsend St at 4th St),19,Post St at Kearny St,4382,Subscriber,1972,Male,27.0,2019-09-05
14588,8 minutes,30,San Francisco Caltrain (Townsend St at 4th St),28,The Embarcadero at Bryant St,5349,Subscriber,1965,Female,29.0,2022-04-29
14589,6 minutes,30,San Francisco Caltrain (Townsend St at 4th St),26,1st St at Folsom St,5278,Subscriber,1984,Female,29.0,2019-09-08
14590,5 minutes,30,San Francisco Caltrain (Townsend St at 4th St),89,Division St at Potrero Ave,5488,Subscriber,1986,Male,29.0,2017-09-24
14591,9 minutes,16,Steuart St at Market St,50,2nd St at Townsend St,1346,Subscriber,1970,Male,27.0,2017-10-25
14592,5 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),101,15th St at Potrero Ave,5232,Subscriber,1975,Male,27.0,2018-08-30
14593,3 minutes,21,Montgomery St BART Station (Market St at 2nd St),13,Commercial St at Montgomery St,4835,Subscriber,1982,Male,29.0,2019-03-18
14594,6 minutes,30,San Francisco Caltrain (Townsend St at 4th St),363,Salesforce Transit Center (Natoma St at 2nd St),5356,Subscriber,1986,Male,27.0,2019-11-16
14595,11 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),66,3rd St at Townsend St,1689,Subscriber,1978,Male,27.0,2019-03-07
14596,6 minutes,21,Montgomery St BART Station (Market St at 2nd St),323,Broadway at Kearny,5474,Subscriber,1969,Female,27.0,2019-09-07
14597,15 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),58,Market St at 10th St,1443,Subscriber,1978,Female,29.0,2019-09-07
14598,17 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),10,Washington St at Kearny St,427,Subscriber,1969,Female,29.0,2018-08-20
14599,6 minutes,22,Howard St at Beale St,6,The Embarcadero at Sansome St,5538,Subscriber,1971,Male,26.0,2022-04-29
14600,11 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),64,5th St at Brannan St,4811,Subscriber,1960,Male,27.0,2018-04-03
14601,5 minutes,22,Howard St at Beale St,50,2nd St at Townsend St,4706,Subscriber,1974,Female,27.0,2022-04-29
14602,3 minutes,30,San Francisco Caltrain (Townsend St at 4th St),50,2nd St at Townsend St,5237,Subscriber,1982,Male,26.0,2019-03-03
14603,5 minutes,21,Montgomery St BART Station (Market St at 2nd St),14,Clay St at Battery St,4751,Subscriber,1985,Male,26.0,2022-04-29
14604,12 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),22,Howard St at Beale St,1650,Subscriber,1970,Male,27.0,2017-10-25
14605,4 minutes,16,Steuart St at Market St,24,Spear St at Folsom St,97,Subscriber,1988,Male,29.0,2017-08-08
14606,17 minutes,16,Steuart St at Market St,93,4th St at Mission Bay Blvd S,5462,Subscriber,1965,Female,27.0,2022-04-29
14607,14 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),21,Montgomery St BART Station (Market St at 2nd St),3246,Subscriber,1963,Male,27.0,2018-09-06
14608,10 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),19,Post St at Kearny St,2497,Subscriber,1983,Male,26.0,2017-02-16
14609,9 minutes,81,Berry St at 4th St,21,Montgomery St BART Station (Market St at 2nd St),4835,Subscriber,1983,Female,29.0,2022-04-29
14610,11 minutes,30,San Francisco Caltrain (Townsend St at 4th St),21,Montgomery St BART Station (Market St at 2nd St),861,Subscriber,1985,Male,26.0,2019-01-07
14611,8 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),5,Powell St BART Station (Market St at 5th St),5226,Subscriber,1988,Male,27.0,2018-05-03
14612,7 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),37,2nd St at Folsom St,4986,Subscriber,1968,Male,26.0,2022-04-29
14613,2 minutes,21,Montgomery St BART Station (Market St at 2nd St),363,Salesforce Transit Center (Natoma St at 2nd St),5526,Subscriber,1981,Male,27.0,2019-01-21
14614,9 minutes,81,Berry St at 4th St,20,Mechanics Monument Plaza (Market St at Bush St),4654,Subscriber,1988,Male,27.0,2022-04-29
14615,9 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),88,11th St at Bryant St,1225,Subscriber,1989,Female,26.0,2018-11-28
14616,7 minutes,30,San Francisco Caltrain (Townsend St at 4th St),21,Montgomery St BART Station (Market St at 2nd St),2185,Subscriber,1967,Male,27.0,2019-09-19
14617,10 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),16,Steuart St at Market St,97,Subscriber,1984,Male,29.0,2022-04-29
14618,4 minutes,5,Powell St BART Station (Market St at 5th St),64,5th St at Brannan St,3109,Subscriber,1994,Male,29.0,2017-01-19
14619,7 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),90,Townsend St at 7th St,343,Subscriber,1989,Male,27.0,2022-04-29
14620,3 minutes,5,Powell St BART Station (Market St at 5th St),63,Bryant St at 6th St,5294,Subscriber,1983,Male,27.0,2022-04-29
14621,6 minutes,16,Steuart St at Market St,6,The Embarcadero at Sansome St,2711,Subscriber,1986,Female,26.0,2017-06-29
14622,9 minutes,22,Howard St at Beale St,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),5232,Subscriber,1991,Male,27.0,2019-03-17
14623,9 minutes,30,San Francisco Caltrain (Townsend St at 4th St),15,San Francisco Ferry Building (Harry Bridges Plaza),3237,Subscriber,1970,Female,29.0,2017-07-14
14624,9 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),25,Howard St at 2nd St,610,Subscriber,1983,Male,26.0,2018-04-15
14625,8 minutes,22,Howard St at Beale St,9,Broadway at Battery St,247,Subscriber,1959,Male,27.0,2022-04-29
14626,3 minutes,16,Steuart St at Market St,11,Davis St at Jackson St,2113,Subscriber,1976,Male,27.0,2018-03-31
14627,7 minutes,81,Berry St at 4th St,126,Esprit Park,4825,Subscriber,1982,Female,26.0,2017-04-16
14628,8 minutes,22,Howard St at Beale St,47,4th St at Harrison St,935,Subscriber,1970,Female,26.0,2019-06-01
14629,7 minutes,30,San Francisco Caltrain (Townsend St at 4th St),21,Montgomery St BART Station (Market St at 2nd St),5035,Subscriber,1992,Male,26.0,2018-11-12
14630,5 minutes,21,Montgomery St BART Station (Market St at 2nd St),49,S Park St at 3rd St,5267,Subscriber,1979,Male,29.0,2018-10-21
14631,10 minutes,22,Howard St at Beale St,8,The Embarcadero at Vallejo St,1596,Subscriber,1996,Female,27.0,2018-06-08
14632,16 minutes,22,Howard St at Beale St,102,Irwin St at 8th St,1118,Subscriber,1961,Female,26.0,2022-04-29
14633,4 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),50,2nd St at Townsend St,2567,Subscriber,1977,Male,27.0,2019-02-20
14634,7 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),25,Howard St at 2nd St,5555,Subscriber,1984,Male,29.0,2020-01-31
14635,2 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),66,3rd St at Townsend St,590,Subscriber,1979,Male,26.0,2017-06-30
14636,3 minutes,5,Powell St BART Station (Market St at 5th St),64,5th St at Brannan St,5408,Subscriber,1991,Other,27.0,2019-01-15
14637,2 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),22,Howard St at Beale St,4706,Subscriber,1979,Female,27.0,2019-06-28
14638,7 minutes,16,Steuart St at Market St,50,2nd St at Townsend St,4758,Subscriber,1979,Male,29.0,2019-07-11
14639,10 minutes,81,Berry St at 4th St,5,Powell St BART Station (Market St at 5th St),5294,Subscriber,1990,Female,27.0,2019-05-26
14640,3 minutes,5,Powell St BART Station (Market St at 5th St),321,5th St at Folsom,5490,Subscriber,1984,Male,29.0,2019-05-14
14641,28 minutes,81,Berry St at 4th St,81,Berry St at 4th St,5338,Subscriber,1990,Female,26.0,2017-02-22
14642,17 minutes,22,Howard St at Beale St,383,Golden Gate Ave at Franklin St,38,Subscriber,1977,Female,26.0,2017-11-03
14643,5 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),6,The Embarcadero at Sansome St,5063,Subscriber,1985,Male,29.0,2018-02-01
14644,13 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),126,Esprit Park,4626,Subscriber,1986,Male,27.0,2017-07-08
14645,4 minutes,21,Montgomery St BART Station (Market St at 2nd St),284,Yerba Buena Center for the Arts (Howard St at 3rd St),1872,Subscriber,1963,Male,29.0,2019-07-04
14646,12 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),17,Embarcadero BART Station (Beale St at Market St),5560,Subscriber,1997,Female,29.0,2022-04-29
14647,13 minutes,30,San Francisco Caltrain (Townsend St at 4th St),9,Broadway at Battery St,4755,Subscriber,1988,Male,26.0,2019-02-23
14648,13 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),20,Mechanics Monument Plaza (Market St at Bush St),1019,Customer,1973,Male,26.0,2019-04-30
14649,11 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),124,19th St at Florida St,4931,Customer,1983,Male,27.0,2017-05-31
14650,8 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),15,San Francisco Ferry Building (Harry Bridges Plaza),4811,Subscriber,1985,Male,27.0,2022-04-29
14651,11 minutes,81,Berry St at 4th St,15,San Francisco Ferry Building (Harry Bridges Plaza),4986,Subscriber,1979,Male,26.0,2017-08-26
14652,12 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),15,San Francisco Ferry Building (Harry Bridges Plaza),4706,Subscriber,1977,Male,27.0,2019-01-27
14653,7 minutes,81,Berry St at 4th St,3,Powell St BART Station (Market St at 4th St),4799,Subscriber,1981,Male,29.0,2022-04-29
14654,11 minutes,30,San Francisco Caltrain (Townsend St at 4th St),17,Embarcadero BART Station (Beale St at Market St),5497,Subscriber,1982,Male,29.0,2017-02-18
14655,8 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),78,Folsom St at 9th St,4611,Subscriber,1994,Female,29.0,2022-04-29
14656,9 minutes,30,San Francisco Caltrain (Townsend St at 4th St),14,Clay St at Battery St,3108,Subscriber,1959,Male,26.0,2019-05-17
14657,9 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),20,Mechanics Monument Plaza (Market St at Bush St),4942,Subscriber,1985,Male,26.0,2019-11-07
14658,7 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),3,Powell St BART Station (Market St at 4th St),5282,Subscriber,1967,Male,27.0,2019-08-04
14659,9 minutes,30,San Francisco Caltrain (Townsend St at 4th St),44,Civic Center/UN Plaza BART Station (Market St at McAllister St),3129,Subscriber,1973,Male,27.0,2018-06-29
14660,3 minutes,3,Powell St BART Station (Market St at 4th St),47,4th St at Harrison St,4770,Subscriber,1996,Female,29.0,2018-08-15
14661,9 minutes,30,San Francisco Caltrain (Townsend St at 4th St),22,Howard St at Beale St,5232,Subscriber,1988,Male,27.0,2017-11-04
14662,8 minutes,30,San Francisco Caltrain (Townsend St at 4th St),350,8th St at Brannan St,3708,Subscriber,1981,Female,26.0,2018-02-05
14663,14 minutes,22,Howard St at Beale St,130,22nd St Caltrain Station,5398,Subscriber,1986,Female,26.0,2022-04-29
14664,8 minutes,30,San Francisco Caltrain (Townsend St at 4th St),22,Howard St at Beale St,5272,Subscriber,1967,Male,27.0,2022-04-29
14665,8 minutes,30,San Francisco Caltrain (Townsend St at 4th St),16,Steuart St at Market St,4758,Subscriber,1967,Male,29.0,2017-03-03
14666,7 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),102,Irwin St at 8th St,859,Subscriber,1980,Male,29.0,2022-04-29
14667,8 minutes,30,San Francisco Caltrain (Townsend St at 4th St),16,Steuart St at Market St,1346,Subscriber,1981,Male,27.0,2017-06-21
14668,9 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),324,Union Square (Powell St at Post St),5220,Subscriber,1995,Female,26.0,2017-07-27
14669,7 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),88,11th St at Bryant St,4946,Subscriber,1989,Male,29.0,2017-06-07
14670,3 minutes,22,Howard St at Beale St,20,Mechanics Monument Plaza (Market St at Bush St),2576,Subscriber,1963,Male,26.0,2017-07-01
14671,18 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),93,4th St at Mission Bay Blvd S,1841,Customer,1962,Female,27.0,2019-09-25
14672,15 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),81,Berry St at 4th St,3531,Subscriber,1970,Female,29.0,2020-01-28
14673,5 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),37,2nd St at Folsom St,4733,Subscriber,1986,Male,26.0,2019-04-18
14674,4 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),321,5th St at Folsom,4965,Subscriber,1992,Female,26.0,2019-01-16
14675,4 minutes,16,Steuart St at Market St,6,The Embarcadero at Sansome St,5233,Subscriber,1992,Female,27.0,2019-08-05
14676,18 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),104,4th St at 16th St,907,Subscriber,1988,Female,26.0,2019-03-14
14677,3 minutes,30,San Francisco Caltrain (Townsend St at 4th St),90,Townsend St at 7th St,4755,Subscriber,1983,Male,26.0,2022-04-29
14678,10 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),81,Berry St at 4th St,4835,Customer,1982,Female,29.0,2018-09-15
14679,7 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),50,2nd St at Townsend St,48,Subscriber,1953,Male,27.0,2018-10-07
14680,7 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),3,Powell St BART Station (Market St at 4th St),4770,Subscriber,1968,Male,29.0,2018-01-11
14681,11 minutes,22,Howard St at Beale St,104,4th St at 16th St,4395,Subscriber,1979,Male,26.0,2017-12-02
14682,5 minutes,16,Steuart St at Market St,28,The Embarcadero at Bryant St,673,Subscriber,1956,Male,29.0,2019-05-07
14683,6 minutes,22,Howard St at Beale St,50,2nd St at Townsend St,1964,Subscriber,1994,Male,29.0,2022-04-29
14684,14 minutes,22,Howard St at Beale St,30,San Francisco Caltrain (Townsend St at 4th St),861,Subscriber,1971,Male,26.0,2019-03-14
14685,6 minutes,21,Montgomery St BART Station (Market St at 2nd St),26,1st St at Folsom St,5159,Subscriber,1980,Female,29.0,2019-06-10
14686,11 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),9,Broadway at Battery St,4923,Subscriber,1990,Male,29.0,2022-04-29
14687,14 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),104,4th St at 16th St,424,Subscriber,1980,Male,27.0,2022-04-29
14688,12 minutes,21,Montgomery St BART Station (Market St at 2nd St),345,Hubbell St at 16th St,5318,Customer,1993,Female,27.0,2019-07-22
14689,7 minutes,3,Powell St BART Station (Market St at 4th St),66,3rd St at Townsend St,5565,Subscriber,1986,Male,26.0,2019-01-10
14690,11 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),17,Embarcadero BART Station (Beale St at Market St),4825,Subscriber,1991,Female,26.0,2017-09-28
14691,14 minutes,16,Steuart St at Market St,104,4th St at 16th St,4722,Subscriber,1980,Female,26.0,2022-04-29
14692,9 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),81,Berry St at 4th St,5338,Subscriber,1991,Female,26.0,2019-05-25
14693,12 minutes,30,San Francisco Caltrain (Townsend St at 4th St),14,Clay St at Battery St,5051,Subscriber,1968,Male,26.0,2017-01-08
