,mon,dom,dow,carrier,flight,org,depart,duration,delay,km,org_idx,org_dummy,depart_bucket,depart_dummy,dow_dummy,mon_dummy,features
111,1,14,4,OO,6077,ORD,16.17,99,1.0,705.0,0.0,"(7,[0],[1.0])",5.0,"(7,[5],[1.0])","(6,[4],[1.0])","(11,[1],[1.0])","(32,[0,1,13,19,22],[705.0,1.0,1.0,1.0,1.0])"
112,1,14,4,UA,653,ORD,20.17,279,45.0,2943.0,0.0,"(7,[0],[1.0])",6.0,"(7,[6],[1.0])","(6,[4],[1.0])","(11,[1],[1.0])","(32,[0,1,14,19,22],[2943.0,1.0,1.0,1.0,1.0])"
113,1,15,5,B6,27,JFK,13.67,173,15.0,1654.0,2.0,"(7,[2],[1.0])",4.0,"(7,[4],[1.0])","(6,[5],[1.0])","(11,[1],[1.0])","(32,[0,3,12,20,22],[1654.0,1.0,1.0,1.0,1.0])"
114,1,15,5,OH,5660,ORD,7.0,138,17.0,1191.0,0.0,"(7,[0],[1.0])",2.0,"(7,[2],[1.0])","(6,[5],[1.0])","(11,[1],[1.0])","(32,[0,1,10,20,22],[1191.0,1.0,1.0,1.0,1.0])"
115,1,17,0,AA,1561,ORD,18.58,275,78.0,2971.0,0.0,"(7,[0],[1.0])",6.0,"(7,[6],[1.0])","(6,[0],[1.0])","(11,[1],[1.0])","(32,[0,1,14,15,22],[2971.0,1.0,1.0,1.0,1.0])"
116,1,17,0,OO,5982,ORD,20.92,55,,253.0,0.0,"(7,[0],[1.0])",6.0,"(7,[6],[1.0])","(6,[0],[1.0])","(11,[1],[1.0])","(32,[0,1,14,15,22],[253.0,1.0,1.0,1.0,1.0])"
117,1,17,0,WN,2031,SMF,17.83,110,59.0,974.0,4.0,"(7,[4],[1.0])",5.0,"(7,[5],[1.0])","(6,[0],[1.0])","(11,[1],[1.0])","(32,[0,5,13,15,22],[974.0,1.0,1.0,1.0,1.0])"
118,1,17,0,WN,2297,SMF,20.75,70,245.0,576.0,4.0,"(7,[4],[1.0])",6.0,"(7,[6],[1.0])","(6,[0],[1.0])","(11,[1],[1.0])","(32,[0,5,14,15,22],[576.0,1.0,1.0,1.0,1.0])"
119,1,18,1,AA,1358,ORD,20.92,130,56.0,1395.0,0.0,"(7,[0],[1.0])",6.0,"(7,[6],[1.0])","(6,[1],[1.0])","(11,[1],[1.0])","(32,[0,1,14,16,22],[1395.0,1.0,1.0,1.0,1.0])"
120,1,18,1,B6,290,SFO,15.58,105,-4.0,964.0,1.0,"(7,[1],[1.0])",5.0,"(7,[5],[1.0])","(6,[1],[1.0])","(11,[1],[1.0])","(32,[0,2,13,16,22],[964.0,1.0,1.0,1.0,1.0])"
121,1,18,1,UA,531,ORD,14.75,175,61.0,1489.0,0.0,"(7,[0],[1.0])",4.0,"(7,[4],[1.0])","(6,[1],[1.0])","(11,[1],[1.0])","(32,[0,1,12,16,22],[1489.0,1.0,1.0,1.0,1.0])"
122,1,19,2,AA,317,LGA,9.92,165,,1180.0,3.0,"(7,[3],[1.0])",3.0,"(7,[3],[1.0])","(6,[2],[1.0])","(11,[1],[1.0])","(32,[0,4,11,17,22],[1180.0,1.0,1.0,1.0,1.0])"
123,1,19,2,AA,1772,ORD,8.42,155,35.0,1617.0,0.0,"(7,[0],[1.0])",2.0,"(7,[2],[1.0])","(6,[2],[1.0])","(11,[1],[1.0])","(32,[0,1,10,17,22],[1617.0,1.0,1.0,1.0,1.0])"
124,1,19,2,B6,53,JFK,13.0,174,18.0,1617.0,2.0,"(7,[2],[1.0])",4.0,"(7,[4],[1.0])","(6,[2],[1.0])","(11,[1],[1.0])","(32,[0,3,12,17,22],[1617.0,1.0,1.0,1.0,1.0])"
125,1,19,2,OO,6371,ORD,9.75,176,2.0,1630.0,0.0,"(7,[0],[1.0])",3.0,"(7,[3],[1.0])","(6,[2],[1.0])","(11,[1],[1.0])","(32,[0,1,11,17,22],[1630.0,1.0,1.0,1.0,1.0])"
126,1,20,3,B6,1087,JFK,21.75,127,96.0,871.0,2.0,"(7,[2],[1.0])",7.0,"(7,[],[])","(6,[3],[1.0])","(11,[1],[1.0])","(32,[0,3,18,22],[871.0,1.0,1.0,1.0])"
127,1,21,4,WN,1555,SMF,10.0,75,52.0,626.0,4.0,"(7,[4],[1.0])",3.0,"(7,[3],[1.0])","(6,[4],[1.0])","(11,[1],[1.0])","(32,[0,5,11,19,22],[626.0,1.0,1.0,1.0,1.0])"
128,1,22,5,AA,336,ORD,21.58,115,44.0,1180.0,0.0,"(7,[0],[1.0])",7.0,"(7,[],[])","(6,[5],[1.0])","(11,[1],[1.0])","(32,[0,1,20,22],[1180.0,1.0,1.0,1.0])"
129,1,22,5,B6,904,ORD,9.33,130,,1191.0,0.0,"(7,[0],[1.0])",3.0,"(7,[3],[1.0])","(6,[5],[1.0])","(11,[1],[1.0])","(32,[0,1,11,20,22],[1191.0,1.0,1.0,1.0,1.0])"
130,1,22,5,OH,5348,ORD,7.83,77,,425.0,0.0,"(7,[0],[1.0])",2.0,"(7,[2],[1.0])","(6,[5],[1.0])","(11,[1],[1.0])","(32,[0,1,10,20,22],[425.0,1.0,1.0,1.0,1.0])"
131,1,22,5,UA,405,LGA,10.5,271,,2606.0,3.0,"(7,[3],[1.0])",3.0,"(7,[3],[1.0])","(6,[5],[1.0])","(11,[1],[1.0])","(32,[0,4,11,20,22],[2606.0,1.0,1.0,1.0,1.0])"
132,1,22,5,UA,620,SJC,7.98,250,-13.0,2943.0,5.0,"(7,[5],[1.0])",2.0,"(7,[2],[1.0])","(6,[5],[1.0])","(11,[1],[1.0])","(32,[0,6,10,20,22],[2943.0,1.0,1.0,1.0,1.0])"
133,1,23,6,AA,1797,ORD,11.75,65,,415.0,0.0,"(7,[0],[1.0])",3.0,"(7,[3],[1.0])","(6,[],[])","(11,[1],[1.0])","(32,[0,1,11,22],[415.0,1.0,1.0,1.0])"
134,1,23,6,OO,6387,SFO,21.57,78,32.0,678.0,1.0,"(7,[1],[1.0])",7.0,"(7,[],[])","(6,[],[])","(11,[1],[1.0])","(32,[0,2,22],[678.0,1.0,1.0])"
135,1,24,0,OH,5526,JFK,20.83,108,7.0,430.0,2.0,"(7,[2],[1.0])",6.0,"(7,[6],[1.0])","(6,[0],[1.0])","(11,[1],[1.0])","(32,[0,3,14,15,22],[430.0,1.0,1.0,1.0,1.0])"
136,1,25,1,UA,136,SFO,9.75,254,-4.0,2971.0,1.0,"(7,[1],[1.0])",3.0,"(7,[3],[1.0])","(6,[1],[1.0])","(11,[1],[1.0])","(32,[0,2,11,16,22],[2971.0,1.0,1.0,1.0,1.0])"
137,1,26,2,OH,5394,LGA,20.5,145,74.0,1032.0,3.0,"(7,[3],[1.0])",6.0,"(7,[6],[1.0])","(6,[2],[1.0])","(11,[1],[1.0])","(32,[0,4,14,17,22],[1032.0,1.0,1.0,1.0,1.0])"
138,1,26,2,OO,5488,SFO,21.42,93,44.0,529.0,1.0,"(7,[1],[1.0])",7.0,"(7,[],[])","(6,[2],[1.0])","(11,[1],[1.0])","(32,[0,2,17,22],[529.0,1.0,1.0,1.0])"
139,1,26,2,OO,5985,ORD,19.83,79,115.0,520.0,0.0,"(7,[0],[1.0])",6.0,"(7,[6],[1.0])","(6,[2],[1.0])","(11,[1],[1.0])","(32,[0,1,14,17,22],[520.0,1.0,1.0,1.0,1.0])"
140,1,26,2,UA,851,LGA,10.0,160,6.0,1180.0,3.0,"(7,[3],[1.0])",3.0,"(7,[3],[1.0])","(6,[2],[1.0])","(11,[1],[1.0])","(32,[0,4,11,17,22],[1180.0,1.0,1.0,1.0,1.0])"
141,1,26,2,UA,975,ORD,8.42,284,89.0,3405.0,0.0,"(7,[0],[1.0])",2.0,"(7,[2],[1.0])","(6,[2],[1.0])","(11,[1],[1.0])","(32,[0,1,10,17,22],[3405.0,1.0,1.0,1.0,1.0])"
142,1,28,4,AA,789,ORD,15.83,160,-9.0,1429.0,0.0,"(7,[0],[1.0])",5.0,"(7,[5],[1.0])","(6,[4],[1.0])","(11,[1],[1.0])","(32,[0,1,13,19,22],[1429.0,1.0,1.0,1.0,1.0])"
143,1,28,4,AA,2378,ORD,16.08,180,0.0,1926.0,0.0,"(7,[0],[1.0])",5.0,"(7,[5],[1.0])","(6,[4],[1.0])","(11,[1],[1.0])","(32,[0,1,13,19,22],[1926.0,1.0,1.0,1.0,1.0])"
144,1,28,4,OO,5954,ORD,7.5,79,4.0,520.0,0.0,"(7,[0],[1.0])",2.0,"(7,[2],[1.0])","(6,[4],[1.0])","(11,[1],[1.0])","(32,[0,1,10,19,22],[520.0,1.0,1.0,1.0,1.0])"
145,1,28,4,OO,6750,ORD,6.5,75,-16.0,425.0,0.0,"(7,[0],[1.0])",2.0,"(7,[2],[1.0])","(6,[4],[1.0])","(11,[1],[1.0])","(32,[0,1,10,19,22],[425.0,1.0,1.0,1.0,1.0])"
146,1,28,4,UA,602,ORD,7.0,105,-1.0,985.0,0.0,"(7,[0],[1.0])",2.0,"(7,[2],[1.0])","(6,[4],[1.0])","(11,[1],[1.0])","(32,[0,1,10,19,22],[985.0,1.0,1.0,1.0,1.0])"
147,1,28,4,WN,699,SJC,12.17,70,,536.0,5.0,"(7,[5],[1.0])",4.0,"(7,[4],[1.0])","(6,[4],[1.0])","(11,[1],[1.0])","(32,[0,6,12,19,22],[536.0,1.0,1.0,1.0,1.0])"
148,1,29,5,OO,5966,ORD,8.23,58,72.0,280.0,0.0,"(7,[0],[1.0])",2.0,"(7,[2],[1.0])","(6,[5],[1.0])","(11,[1],[1.0])","(32,[0,1,10,20,22],[280.0,1.0,1.0,1.0,1.0])"
149,1,29,5,OO,6416,SFO,12.42,138,26.0,1442.0,1.0,"(7,[1],[1.0])",4.0,"(7,[4],[1.0])","(6,[5],[1.0])","(11,[1],[1.0])","(32,[0,2,12,20,22],[1442.0,1.0,1.0,1.0,1.0])"
150,2,1,6,OH,5033,LGA,9.0,161,-36.0,1162.0,3.0,"(7,[3],[1.0])",3.0,"(7,[3],[1.0])","(6,[],[])","(11,[2],[1.0])","(32,[0,4,11,23],[1162.0,1.0,1.0,1.0])"
151,2,1,6,OO,5737,SFO,11.08,61,3.0,246.0,1.0,"(7,[1],[1.0])",3.0,"(7,[3],[1.0])","(6,[],[])","(11,[2],[1.0])","(32,[0,2,11,23],[246.0,1.0,1.0,1.0])"
152,2,3,1,OH,5440,JFK,18.5,88,-35.0,171.0,2.0,"(7,[2],[1.0])",6.0,"(7,[6],[1.0])","(6,[1],[1.0])","(11,[2],[1.0])","(32,[0,3,14,16,23],[171.0,1.0,1.0,1.0,1.0])"
153,2,3,1,WN,1522,SJC,18.17,130,-10.0,1122.0,5.0,"(7,[5],[1.0])",6.0,"(7,[6],[1.0])","(6,[1],[1.0])","(11,[2],[1.0])","(32,[0,6,14,16,23],[1122.0,1.0,1.0,1.0,1.0])"
154,2,4,2,AA,3,JFK,12.0,370,-27.0,3983.0,2.0,"(7,[2],[1.0])",4.0,"(7,[4],[1.0])","(6,[2],[1.0])","(11,[2],[1.0])","(32,[0,3,12,17,23],[3983.0,1.0,1.0,1.0,1.0])"
155,2,5,3,UA,725,ORD,20.92,150,21.0,1291.0,0.0,"(7,[0],[1.0])",6.0,"(7,[6],[1.0])","(6,[3],[1.0])","(11,[2],[1.0])","(32,[0,1,14,18,23],[1291.0,1.0,1.0,1.0,1.0])"
156,2,6,4,AA,1438,ORD,18.33,85,45.0,658.0,0.0,"(7,[0],[1.0])",6.0,"(7,[6],[1.0])","(6,[4],[1.0])","(11,[2],[1.0])","(32,[0,1,14,19,23],[658.0,1.0,1.0,1.0,1.0])"
157,2,6,4,HA,115,OGG,7.5,34,-8.0,161.0,6.0,"(7,[6],[1.0])",2.0,"(7,[2],[1.0])","(6,[4],[1.0])","(11,[2],[1.0])","(32,[0,7,10,19,23],[161.0,1.0,1.0,1.0,1.0])"
158,2,6,4,UA,818,ORD,21.0,121,-18.0,1157.0,0.0,"(7,[0],[1.0])",7.0,"(7,[],[])","(6,[4],[1.0])","(11,[2],[1.0])","(32,[0,1,19,23],[1157.0,1.0,1.0,1.0])"
159,2,7,5,AA,751,LGA,14.75,240,86.0,2235.0,3.0,"(7,[3],[1.0])",4.0,"(7,[4],[1.0])","(6,[5],[1.0])","(11,[2],[1.0])","(32,[0,4,12,20,23],[2235.0,1.0,1.0,1.0,1.0])"
160,2,7,5,AA,1869,ORD,19.75,70,25.0,415.0,0.0,"(7,[0],[1.0])",6.0,"(7,[6],[1.0])","(6,[5],[1.0])","(11,[2],[1.0])","(32,[0,1,14,20,23],[415.0,1.0,1.0,1.0,1.0])"
161,2,7,5,AA,1918,ORD,20.0,125,98.0,1157.0,0.0,"(7,[0],[1.0])",6.0,"(7,[6],[1.0])","(6,[5],[1.0])","(11,[2],[1.0])","(32,[0,1,14,20,23],[1157.0,1.0,1.0,1.0,1.0])"
162,2,7,5,US,570,SFO,9.17,117,-12.0,1048.0,1.0,"(7,[1],[1.0])",3.0,"(7,[3],[1.0])","(6,[5],[1.0])","(11,[2],[1.0])","(32,[0,2,11,20,23],[1048.0,1.0,1.0,1.0,1.0])"
163,2,7,5,WN,1356,SMF,8.83,90,-9.0,771.0,4.0,"(7,[4],[1.0])",2.0,"(7,[2],[1.0])","(6,[5],[1.0])","(11,[2],[1.0])","(32,[0,5,10,20,23],[771.0,1.0,1.0,1.0,1.0])"
164,2,7,5,WN,3073,SMF,12.17,80,30.0,600.0,4.0,"(7,[4],[1.0])",4.0,"(7,[4],[1.0])","(6,[5],[1.0])","(11,[2],[1.0])","(32,[0,5,12,20,23],[600.0,1.0,1.0,1.0,1.0])"
165,2,8,6,B6,165,JFK,19.33,400,,3949.0,2.0,"(7,[2],[1.0])",6.0,"(7,[6],[1.0])","(6,[],[])","(11,[2],[1.0])","(32,[0,3,14,23],[3949.0,1.0,1.0,1.0])"
166,2,9,0,AA,2441,ORD,6.92,110,28.0,975.0,0.0,"(7,[0],[1.0])",2.0,"(7,[2],[1.0])","(6,[0],[1.0])","(11,[2],[1.0])","(32,[0,1,10,15,23],[975.0,1.0,1.0,1.0,1.0])"
167,2,9,0,OO,5946,ORD,15.4,121,24.0,946.0,0.0,"(7,[0],[1.0])",5.0,"(7,[5],[1.0])","(6,[0],[1.0])","(11,[2],[1.0])","(32,[0,1,13,15,23],[946.0,1.0,1.0,1.0,1.0])"
168,2,9,0,WN,145,SJC,13.33,80,45.0,621.0,5.0,"(7,[5],[1.0])",4.0,"(7,[4],[1.0])","(6,[0],[1.0])","(11,[2],[1.0])","(32,[0,6,12,15,23],[621.0,1.0,1.0,1.0,1.0])"
169,2,10,1,OH,5105,ORD,13.83,75,30.0,425.0,0.0,"(7,[0],[1.0])",4.0,"(7,[4],[1.0])","(6,[1],[1.0])","(11,[2],[1.0])","(32,[0,1,12,16,23],[425.0,1.0,1.0,1.0,1.0])"
170,2,10,1,UA,128,ORD,8.0,116,3.0,1091.0,0.0,"(7,[0],[1.0])",2.0,"(7,[2],[1.0])","(6,[1],[1.0])","(11,[2],[1.0])","(32,[0,1,10,16,23],[1091.0,1.0,1.0,1.0,1.0])"
171,2,10,1,UA,1239,ORD,10.68,74,78.0,476.0,0.0,"(7,[0],[1.0])",3.0,"(7,[3],[1.0])","(6,[1],[1.0])","(11,[2],[1.0])","(32,[0,1,11,16,23],[476.0,1.0,1.0,1.0,1.0])"
172,2,11,2,B6,59,JFK,11.0,173,-6.0,1519.0,2.0,"(7,[2],[1.0])",3.0,"(7,[3],[1.0])","(6,[2],[1.0])","(11,[2],[1.0])","(32,[0,3,11,17,23],[1519.0,1.0,1.0,1.0,1.0])"
173,2,11,2,OO,6703,ORD,20.42,102,-20.0,790.0,0.0,"(7,[0],[1.0])",6.0,"(7,[6],[1.0])","(6,[2],[1.0])","(11,[2],[1.0])","(32,[0,1,14,17,23],[790.0,1.0,1.0,1.0,1.0])"
174,2,12,3,B6,145,JFK,20.58,204,2.0,1728.0,2.0,"(7,[2],[1.0])",6.0,"(7,[6],[1.0])","(6,[3],[1.0])","(11,[2],[1.0])","(32,[0,3,14,18,23],[1728.0,1.0,1.0,1.0,1.0])"
175,2,12,3,OO,5655,SMF,10.75,50,39.0,138.0,4.0,"(7,[4],[1.0])",3.0,"(7,[3],[1.0])","(6,[3],[1.0])","(11,[2],[1.0])","(32,[0,5,11,18,23],[138.0,1.0,1.0,1.0,1.0])"
176,2,12,3,WN,441,SFO,6.33,90,-14.0,666.0,1.0,"(7,[1],[1.0])",2.0,"(7,[2],[1.0])","(6,[3],[1.0])","(11,[2],[1.0])","(32,[0,2,10,18,23],[666.0,1.0,1.0,1.0,1.0])"
177,2,14,5,AA,1243,ORD,9.17,270,-14.0,2770.0,0.0,"(7,[0],[1.0])",3.0,"(7,[3],[1.0])","(6,[5],[1.0])","(11,[2],[1.0])","(32,[0,1,11,20,23],[2770.0,1.0,1.0,1.0,1.0])"
178,2,14,5,B6,71,JFK,6.17,166,0.0,1519.0,2.0,"(7,[2],[1.0])",2.0,"(7,[2],[1.0])","(6,[5],[1.0])","(11,[2],[1.0])","(32,[0,3,10,20,23],[1519.0,1.0,1.0,1.0,1.0])"
179,2,14,5,US,2138,LGA,18.0,74,16.0,298.0,3.0,"(7,[3],[1.0])",6.0,"(7,[6],[1.0])","(6,[5],[1.0])","(11,[2],[1.0])","(32,[0,4,14,20,23],[298.0,1.0,1.0,1.0,1.0])"
180,2,15,6,AA,755,ORD,10.67,175,5.0,1675.0,0.0,"(7,[0],[1.0])",3.0,"(7,[3],[1.0])","(6,[],[])","(11,[2],[1.0])","(32,[0,1,11,23],[1675.0,1.0,1.0,1.0])"
181,2,15,6,UA,1510,SFO,8.67,117,23.0,1048.0,1.0,"(7,[1],[1.0])",2.0,"(7,[2],[1.0])","(6,[],[])","(11,[2],[1.0])","(32,[0,2,10,23],[1048.0,1.0,1.0,1.0])"
182,2,15,6,WN,3115,SMF,15.33,75,6.0,626.0,4.0,"(7,[4],[1.0])",5.0,"(7,[5],[1.0])","(6,[],[])","(11,[2],[1.0])","(32,[0,5,13,23],[626.0,1.0,1.0,1.0])"
183,2,16,0,UA,246,ORD,19.02,91,-14.0,761.0,0.0,"(7,[0],[1.0])",6.0,"(7,[6],[1.0])","(6,[0],[1.0])","(11,[2],[1.0])","(32,[0,1,14,15,23],[761.0,1.0,1.0,1.0,1.0])"
184,2,17,1,AA,179,JFK,8.75,384,18.0,4162.0,2.0,"(7,[2],[1.0])",2.0,"(7,[2],[1.0])","(6,[1],[1.0])","(11,[2],[1.0])","(32,[0,3,10,16,23],[4162.0,1.0,1.0,1.0,1.0])"
185,2,17,1,AA,2360,ORD,19.58,90,107.0,538.0,0.0,"(7,[0],[1.0])",6.0,"(7,[6],[1.0])","(6,[1],[1.0])","(11,[2],[1.0])","(32,[0,1,14,16,23],[538.0,1.0,1.0,1.0,1.0])"
186,2,17,1,UA,1582,SFO,19.5,91,-4.0,666.0,1.0,"(7,[1],[1.0])",6.0,"(7,[6],[1.0])","(6,[1],[1.0])","(11,[2],[1.0])","(32,[0,2,14,16,23],[666.0,1.0,1.0,1.0,1.0])"
187,2,18,2,OO,5979,ORD,16.75,50,148.0,196.0,0.0,"(7,[0],[1.0])",5.0,"(7,[5],[1.0])","(6,[2],[1.0])","(11,[2],[1.0])","(32,[0,1,13,17,23],[196.0,1.0,1.0,1.0,1.0])"
188,2,18,2,OO,6238,ORD,9.55,79,22.0,554.0,0.0,"(7,[0],[1.0])",3.0,"(7,[3],[1.0])","(6,[2],[1.0])","(11,[2],[1.0])","(32,[0,1,11,17,23],[554.0,1.0,1.0,1.0,1.0])"
189,2,19,3,AA,1311,ORD,11.83,115,130.0,1091.0,0.0,"(7,[0],[1.0])",3.0,"(7,[3],[1.0])","(6,[3],[1.0])","(11,[2],[1.0])","(32,[0,1,11,18,23],[1091.0,1.0,1.0,1.0,1.0])"
190,2,19,3,AA,2098,ORD,16.0,135,107.0,1395.0,0.0,"(7,[0],[1.0])",5.0,"(7,[5],[1.0])","(6,[3],[1.0])","(11,[2],[1.0])","(32,[0,1,13,18,23],[1395.0,1.0,1.0,1.0,1.0])"
191,2,19,3,UA,516,ORD,15.75,137,29.0,1395.0,0.0,"(7,[0],[1.0])",5.0,"(7,[5],[1.0])","(6,[3],[1.0])","(11,[2],[1.0])","(32,[0,1,13,18,23],[1395.0,1.0,1.0,1.0,1.0])"
192,2,20,4,AA,655,JFK,7.17,235,0.0,2612.0,2.0,"(7,[2],[1.0])",2.0,"(7,[2],[1.0])","(6,[4],[1.0])","(11,[2],[1.0])","(32,[0,3,10,19,23],[2612.0,1.0,1.0,1.0,1.0])"
193,2,20,4,B6,69,JFK,13.25,178,21.0,1720.0,2.0,"(7,[2],[1.0])",4.0,"(7,[4],[1.0])","(6,[4],[1.0])","(11,[2],[1.0])","(32,[0,3,12,19,23],[1720.0,1.0,1.0,1.0,1.0])"
194,2,20,4,UA,226,SFO,6.17,82,-8.0,542.0,1.0,"(7,[1],[1.0])",2.0,"(7,[2],[1.0])","(6,[4],[1.0])","(11,[2],[1.0])","(32,[0,2,10,19,23],[542.0,1.0,1.0,1.0,1.0])"
195,2,21,5,AA,496,ORD,6.58,105,18.0,985.0,0.0,"(7,[0],[1.0])",2.0,"(7,[2],[1.0])","(6,[5],[1.0])","(11,[2],[1.0])","(32,[0,1,10,20,23],[985.0,1.0,1.0,1.0,1.0])"
196,2,21,5,AA,1087,ORD,20.17,140,72.0,1347.0,0.0,"(7,[0],[1.0])",6.0,"(7,[6],[1.0])","(6,[5],[1.0])","(11,[2],[1.0])","(32,[0,1,14,20,23],[1347.0,1.0,1.0,1.0,1.0])"
197,2,21,5,AA,1235,ORD,18.25,75,105.0,415.0,0.0,"(7,[0],[1.0])",6.0,"(7,[6],[1.0])","(6,[5],[1.0])","(11,[2],[1.0])","(32,[0,1,14,20,23],[415.0,1.0,1.0,1.0,1.0])"
198,2,21,5,AA,1605,ORD,13.75,265,202.0,2773.0,0.0,"(7,[0],[1.0])",4.0,"(7,[4],[1.0])","(6,[5],[1.0])","(11,[2],[1.0])","(32,[0,1,12,20,23],[2773.0,1.0,1.0,1.0,1.0])"
199,2,21,5,OO,6024,ORD,16.42,57,,253.0,0.0,"(7,[0],[1.0])",5.0,"(7,[5],[1.0])","(6,[5],[1.0])","(11,[2],[1.0])","(32,[0,1,13,20,23],[253.0,1.0,1.0,1.0,1.0])"
200,2,21,5,WN,162,SMF,16.42,75,48.0,626.0,4.0,"(7,[4],[1.0])",5.0,"(7,[5],[1.0])","(6,[5],[1.0])","(11,[2],[1.0])","(32,[0,5,13,20,23],[626.0,1.0,1.0,1.0,1.0])"
201,2,23,0,AA,745,LGA,13.5,240,31.0,2235.0,3.0,"(7,[3],[1.0])",4.0,"(7,[4],[1.0])","(6,[0],[1.0])","(11,[2],[1.0])","(32,[0,4,12,15,23],[2235.0,1.0,1.0,1.0,1.0])"
202,2,24,1,OO,5475,SFO,13.92,79,2.0,402.0,1.0,"(7,[1],[1.0])",4.0,"(7,[4],[1.0])","(6,[1],[1.0])","(11,[2],[1.0])","(32,[0,2,12,16,23],[402.0,1.0,1.0,1.0,1.0])"
203,2,24,1,OO,6011,ORD,10.93,79,4.0,520.0,0.0,"(7,[0],[1.0])",3.0,"(7,[3],[1.0])","(6,[1],[1.0])","(11,[2],[1.0])","(32,[0,1,11,16,23],[520.0,1.0,1.0,1.0,1.0])"
204,2,24,1,OO,6186,ORD,8.57,125,0.0,1223.0,0.0,"(7,[0],[1.0])",2.0,"(7,[2],[1.0])","(6,[1],[1.0])","(11,[2],[1.0])","(32,[0,1,10,16,23],[1223.0,1.0,1.0,1.0,1.0])"
205,2,25,2,UA,842,ORD,8.28,277,18.0,2971.0,0.0,"(7,[0],[1.0])",2.0,"(7,[2],[1.0])","(6,[2],[1.0])","(11,[2],[1.0])","(32,[0,1,10,17,23],[2971.0,1.0,1.0,1.0,1.0])"
206,2,26,3,AA,607,ORD,19.83,270,1.0,2808.0,0.0,"(7,[0],[1.0])",6.0,"(7,[6],[1.0])","(6,[3],[1.0])","(11,[2],[1.0])","(32,[0,1,14,18,23],[2808.0,1.0,1.0,1.0,1.0])"
207,2,26,3,AA,2098,ORD,16.0,135,-26.0,1395.0,0.0,"(7,[0],[1.0])",5.0,"(7,[5],[1.0])","(6,[3],[1.0])","(11,[2],[1.0])","(32,[0,1,13,18,23],[1395.0,1.0,1.0,1.0,1.0])"
208,2,26,3,B6,51,JFK,13.5,185,0.0,1728.0,2.0,"(7,[2],[1.0])",4.0,"(7,[4],[1.0])","(6,[3],[1.0])","(11,[2],[1.0])","(32,[0,3,12,18,23],[1728.0,1.0,1.0,1.0,1.0])"
209,2,27,4,AA,1,JFK,9.0,380,52.0,3983.0,2.0,"(7,[2],[1.0])",3.0,"(7,[3],[1.0])","(6,[4],[1.0])","(11,[2],[1.0])","(32,[0,3,11,19,23],[3983.0,1.0,1.0,1.0,1.0])"
210,2,27,4,AA,1763,ORD,16.83,260,140.0,2778.0,0.0,"(7,[0],[1.0])",5.0,"(7,[5],[1.0])","(6,[4],[1.0])","(11,[2],[1.0])","(32,[0,1,13,19,23],[2778.0,1.0,1.0,1.0,1.0])"
211,2,27,4,AA,2060,SMF,14.08,195,16.0,2303.0,4.0,"(7,[4],[1.0])",4.0,"(7,[4],[1.0])","(6,[4],[1.0])","(11,[2],[1.0])","(32,[0,5,12,19,23],[2303.0,1.0,1.0,1.0,1.0])"
212,2,27,4,B6,209,JFK,12.08,372,70.0,3967.0,2.0,"(7,[2],[1.0])",4.0,"(7,[4],[1.0])","(6,[4],[1.0])","(11,[2],[1.0])","(32,[0,3,12,19,23],[3967.0,1.0,1.0,1.0,1.0])"
213,2,28,5,AA,14,OGG,21.25,300,-19.0,4001.0,6.0,"(7,[6],[1.0])",7.0,"(7,[],[])","(6,[5],[1.0])","(11,[2],[1.0])","(32,[0,7,20,23],[4001.0,1.0,1.0,1.0])"
214,2,28,5,UA,395,ORD,19.18,265,5.0,2773.0,0.0,"(7,[0],[1.0])",6.0,"(7,[6],[1.0])","(6,[5],[1.0])","(11,[2],[1.0])","(32,[0,1,14,20,23],[2773.0,1.0,1.0,1.0,1.0])"
215,2,28,5,US,2144,LGA,21.0,72,27.0,298.0,3.0,"(7,[3],[1.0])",7.0,"(7,[],[])","(6,[5],[1.0])","(11,[2],[1.0])","(32,[0,4,20,23],[298.0,1.0,1.0,1.0])"
216,2,28,5,WN,595,SJC,11.0,125,22.0,1122.0,5.0,"(7,[5],[1.0])",3.0,"(7,[3],[1.0])","(6,[5],[1.0])","(11,[2],[1.0])","(32,[0,6,11,20,23],[1122.0,1.0,1.0,1.0,1.0])"
217,2,29,6,OO,6391,TUS,15.92,96,-11.0,726.0,7.0,"(7,[],[])",5.0,"(7,[5],[1.0])","(6,[],[])","(11,[2],[1.0])","(32,[0,13,23],[726.0,1.0,1.0])"
218,2,31,1,AA,353,LGA,19.48,160,117.0,1180.0,3.0,"(7,[3],[1.0])",6.0,"(7,[6],[1.0])","(6,[1],[1.0])","(11,[2],[1.0])","(32,[0,4,14,16,23],[1180.0,1.0,1.0,1.0,1.0])"
219,2,31,1,AA,1815,ORD,18.83,210,,2010.0,0.0,"(7,[0],[1.0])",6.0,"(7,[6],[1.0])","(6,[1],[1.0])","(11,[2],[1.0])","(32,[0,1,14,16,23],[2010.0,1.0,1.0,1.0,1.0])"
220,2,31,1,US,4,ORD,10.67,233,73.0,2317.0,0.0,"(7,[0],[1.0])",3.0,"(7,[3],[1.0])","(6,[1],[1.0])","(11,[2],[1.0])","(32,[0,1,11,16,23],[2317.0,1.0,1.0,1.0,1.0])"
