,mon,dom,dow,carrier,flight,org,depart,duration,delay,km,org_idx,org_dummy,features
4039,11,22,1,UA,183,ORD,9.22,272,54.0,2808.0,0.0,"(7,[0],[1.0])",[2808.0]
4040,2,25,2,OO,6756,ORD,19.83,127,60.0,1244.0,0.0,"(7,[0],[1.0])",[1244.0]
4041,7,17,0,AA,2393,LGA,16.0,165,-11.0,1225.0,3.0,"(7,[3],[1.0])",[1225.0]
4042,1,18,1,AA,554,SFO,16.58,245,18.0,2971.0,1.0,"(7,[1],[1.0])",[2971.0]
4043,10,21,5,WN,2475,SJC,16.83,75,26.0,496.0,5.0,"(7,[5],[1.0])",[496.0]
4044,1,17,0,B6,1731,ORD,7.0,125,-24.0,1191.0,0.0,"(7,[0],[1.0])",[1191.0]
4045,6,31,4,OH,5139,LGA,8.82,94,23.0,470.0,3.0,"(7,[3],[1.0])",[470.0]
4046,3,21,1,AA,1845,JFK,5.75,170,18.0,1754.0,2.0,"(7,[2],[1.0])",[1754.0]
4047,2,28,5,UA,145,ORD,13.08,277,78.0,2971.0,0.0,"(7,[0],[1.0])",[2971.0]
4048,4,8,4,UA,695,LGA,19.98,160,66.0,1180.0,3.0,"(7,[3],[1.0])",[1180.0]
4049,4,23,5,OO,5984,ORD,21.5,55,10.0,280.0,0.0,"(7,[0],[1.0])",[280.0]
4050,9,26,0,OO,6350,SFO,11.58,80,-12.0,584.0,1.0,"(7,[1],[1.0])",[584.0]
4051,10,2,0,OO,5452,SFO,19.58,42,55.0,124.0,1.0,"(7,[1],[1.0])",[124.0]
4052,0,24,4,UA,654,ORD,16.0,150,,1157.0,0.0,"(7,[0],[1.0])",[1157.0]
4053,2,20,4,WN,3741,SMF,15.17,80,45.0,600.0,4.0,"(7,[4],[1.0])",[600.0]
4054,0,7,1,B6,221,JFK,8.42,375,13.0,3967.0,2.0,"(7,[2],[1.0])",[3967.0]
4055,1,27,3,WN,3340,SJC,6.92,60,1.0,476.0,5.0,"(7,[5],[1.0])",[476.0]
4056,8,19,5,OO,6044,ORD,9.17,106,0.0,977.0,0.0,"(7,[0],[1.0])",[977.0]
4057,11,26,5,B6,263,SMF,9.17,83,,623.0,4.0,"(7,[4],[1.0])",[623.0]
4058,5,17,2,AA,1438,TUS,12.0,210,64.0,2313.0,7.0,"(7,[],[])",[2313.0]
4059,1,25,1,WN,3219,SJC,20.33,80,-6.0,621.0,5.0,"(7,[5],[1.0])",[621.0]
4060,0,18,5,WN,3864,SMF,15.42,75,1.0,626.0,4.0,"(7,[4],[1.0])",[626.0]
4061,4,7,3,AA,441,ORD,14.25,90,29.0,538.0,0.0,"(7,[0],[1.0])",[538.0]
4062,11,1,1,AA,780,ORD,6.0,175,76.0,1926.0,0.0,"(7,[0],[1.0])",[1926.0]
4063,0,26,6,UA,1226,ORD,7.08,110,-1.0,1001.0,0.0,"(7,[0],[1.0])",[1001.0]
4064,1,9,6,OO,6408,SFO,12.75,94,22.0,726.0,1.0,"(7,[1],[1.0])",[726.0]
4065,5,30,1,WN,3659,SJC,18.08,80,19.0,621.0,5.0,"(7,[5],[1.0])",[621.0]
4066,5,16,1,UA,950,ORD,13.22,117,137.0,948.0,0.0,"(7,[0],[1.0])",[948.0]
4067,1,14,4,OO,5863,ORD,8.6,99,92.0,705.0,0.0,"(7,[0],[1.0])",[705.0]
4068,8,13,6,AA,1704,ORD,8.83,130,61.0,1157.0,0.0,"(7,[0],[1.0])",[1157.0]
4069,2,23,0,B6,839,JFK,14.0,175,17.0,1654.0,2.0,"(7,[2],[1.0])",[1654.0]
4070,0,22,2,AA,1048,ORD,8.58,180,58.0,1926.0,0.0,"(7,[0],[1.0])",[1926.0]
4071,4,4,0,AA,272,SFO,20.83,315,21.0,4160.0,1.0,"(7,[1],[1.0])",[4160.0]
4072,6,12,6,UA,844,SFO,14.78,87,-15.0,542.0,1.0,"(7,[1],[1.0])",[542.0]
4073,4,22,4,AA,1943,SFO,18.83,85,4.0,542.0,1.0,"(7,[1],[1.0])",[542.0]
4074,9,9,4,OO,5792,SFO,15.32,116,17.0,744.0,1.0,"(7,[1],[1.0])",[744.0]
4075,9,21,2,OO,5962,ORD,16.33,85,-2.0,663.0,0.0,"(7,[0],[1.0])",[663.0]
4076,1,13,3,AA,398,ORD,6.0,120,51.0,1180.0,0.0,"(7,[0],[1.0])",[1180.0]
4077,0,9,3,OH,5059,JFK,12.12,92,-12.0,425.0,2.0,"(7,[2],[1.0])",[425.0]
4078,5,29,0,US,92,ORD,14.17,229,-22.0,2317.0,0.0,"(7,[0],[1.0])",[2317.0]
4079,9,10,5,AA,785,LGA,17.67,245,-20.0,2235.0,3.0,"(7,[3],[1.0])",[2235.0]
4080,11,25,4,UA,1176,SFO,18.75,130,61.0,1093.0,1.0,"(7,[1],[1.0])",[1093.0]
4081,3,24,4,UA,914,SFO,7.85,301,-31.0,3893.0,1.0,"(7,[1],[1.0])",[3893.0]
4082,7,16,6,OO,5875,ORD,8.03,60,7.0,315.0,0.0,"(7,[0],[1.0])",[315.0]
4083,2,9,0,B6,32,JFK,15.17,82,54.0,425.0,2.0,"(7,[2],[1.0])",[425.0]
4084,5,25,3,AA,1025,ORD,15.33,60,56.0,285.0,0.0,"(7,[0],[1.0])",[285.0]
4085,3,18,5,OH,5166,LGA,20.92,128,39.0,941.0,3.0,"(7,[3],[1.0])",[941.0]
4086,1,8,5,UA,446,ORD,15.75,108,34.0,964.0,0.0,"(7,[0],[1.0])",[964.0]
4087,9,1,3,OH,6719,JFK,12.58,89,13.0,484.0,2.0,"(7,[2],[1.0])",[484.0]
4088,11,4,4,US,1177,LGA,10.0,132,-8.0,875.0,3.0,"(7,[3],[1.0])",[875.0]
4089,8,25,4,HA,155,OGG,8.67,34,,161.0,6.0,"(7,[6],[1.0])",[161.0]
4090,6,28,1,OH,5552,JFK,9.08,105,,484.0,2.0,"(7,[2],[1.0])",[484.0]
4091,1,13,3,UA,1504,SFO,10.75,91,25.0,666.0,1.0,"(7,[1],[1.0])",[666.0]
4092,7,13,3,AA,2377,LGA,6.5,140,23.0,1225.0,3.0,"(7,[3],[1.0])",[1225.0]
4093,5,23,1,OH,5394,LGA,17.75,143,43.0,1032.0,3.0,"(7,[3],[1.0])",[1032.0]
4094,4,11,0,UA,1590,SFO,12.78,99,65.0,666.0,1.0,"(7,[1],[1.0])",[666.0]
4095,1,4,1,UA,405,LGA,10.98,271,68.0,2606.0,3.0,"(7,[3],[1.0])",[2606.0]
4096,0,11,5,OH,5469,JFK,16.33,199,,1191.0,2.0,"(7,[2],[1.0])",[1191.0]
4097,10,5,3,UA,1454,ORD,13.72,159,-11.0,1629.0,0.0,"(7,[0],[1.0])",[1629.0]
4098,7,29,5,B6,173,JFK,17.92,390,46.0,4134.0,2.0,"(7,[2],[1.0])",[4134.0]
4099,7,1,5,OO,5701,SJC,7.88,62,-10.0,377.0,5.0,"(7,[5],[1.0])",[377.0]
4100,7,8,5,AA,305,ORD,9.33,265,-13.0,2770.0,0.0,"(7,[0],[1.0])",[2770.0]
4101,8,24,3,B6,181,JFK,9.5,360,-14.0,3936.0,2.0,"(7,[2],[1.0])",[3936.0]
4102,0,11,5,OO,5554,SFO,15.33,79,19.0,422.0,1.0,"(7,[1],[1.0])",[422.0]
4103,6,19,6,OH,5692,JFK,22.08,94,95.0,441.0,2.0,"(7,[2],[1.0])",[441.0]
4104,1,6,3,B6,1079,JFK,22.17,94,-2.0,463.0,2.0,"(7,[2],[1.0])",[463.0]
4105,6,2,3,B6,130,JFK,18.67,103,68.0,484.0,2.0,"(7,[2],[1.0])",[484.0]
4106,11,15,1,OH,6463,ORD,13.78,83,48.0,425.0,0.0,"(7,[0],[1.0])",[425.0]
4107,3,2,3,OO,6352,SFO,21.92,120,-10.0,1209.0,1.0,"(7,[1],[1.0])",[1209.0]
4108,0,4,5,UA,670,ORD,7.0,125,,1180.0,0.0,"(7,[0],[1.0])",[1180.0]
4109,2,13,4,WN,2881,SMF,19.92,70,2.0,576.0,4.0,"(7,[4],[1.0])",[576.0]
4110,7,7,4,WN,989,SMF,21.17,85,-16.0,771.0,4.0,"(7,[4],[1.0])",[771.0]
4111,8,10,3,B6,365,LGA,14.92,180,8.0,1666.0,3.0,"(7,[3],[1.0])",[1666.0]
4112,10,16,0,AA,2317,ORD,10.08,160,-21.0,1291.0,0.0,"(7,[0],[1.0])",[1291.0]
4113,2,1,6,AA,117,JFK,14.5,370,132.0,3983.0,2.0,"(7,[2],[1.0])",[3983.0]
4114,4,18,0,AA,1872,ORD,11.42,155,-4.0,1617.0,0.0,"(7,[0],[1.0])",[1617.0]
4115,1,16,6,AA,1450,ORD,14.25,145,17.0,1157.0,0.0,"(7,[0],[1.0])",[1157.0]
4116,8,14,0,B6,148,JFK,20.83,102,73.0,430.0,2.0,"(7,[2],[1.0])",[430.0]
4117,1,25,1,UA,1514,ORD,19.17,179,81.0,1902.0,0.0,"(7,[0],[1.0])",[1902.0]
4118,10,30,0,AA,329,LGA,13.0,165,42.0,1180.0,3.0,"(7,[3],[1.0])",[1180.0]
4119,8,5,5,OO,5572,SFO,11.25,92,9.0,529.0,1.0,"(7,[1],[1.0])",[529.0]
4120,11,25,4,UA,318,SFO,14.72,150,-5.0,1556.0,1.0,"(7,[1],[1.0])",[1556.0]
4121,1,14,4,OO,6567,ORD,20.25,158,20.0,1466.0,0.0,"(7,[0],[1.0])",[1466.0]
4122,8,23,2,AA,753,LGA,14.75,240,-35.0,2235.0,3.0,"(7,[3],[1.0])",[2235.0]
4123,8,14,0,AA,1950,SFO,6.0,310,19.0,4160.0,1.0,"(7,[1],[1.0])",[4160.0]
4124,5,3,2,AA,1765,ORD,19.42,70,84.0,415.0,0.0,"(7,[0],[1.0])",[415.0]
4125,5,10,2,HA,205,OGG,6.03,34,1.0,161.0,6.0,"(7,[6],[1.0])",[161.0]
4126,7,5,2,UA,340,ORD,16.25,118,,1001.0,0.0,"(7,[0],[1.0])",[1001.0]
4127,7,3,0,UA,1244,ORD,21.9,105,66.0,948.0,0.0,"(7,[0],[1.0])",[948.0]
4128,6,30,3,OO,5560,SFO,6.33,39,-8.0,124.0,1.0,"(7,[1],[1.0])",[124.0]
4129,1,17,0,OO,5919,ORD,17.17,101,17.0,744.0,0.0,"(7,[0],[1.0])",[744.0]
4130,11,22,1,AA,16,SFO,11.83,330,104.0,4162.0,1.0,"(7,[1],[1.0])",[4162.0]
4131,9,22,3,UA,642,ORD,10.5,138,24.0,1157.0,0.0,"(7,[0],[1.0])",[1157.0]
4132,8,18,4,UA,340,ORD,16.17,114,89.0,1001.0,0.0,"(7,[0],[1.0])",[1001.0]
4133,8,20,6,B6,206,SJC,8.92,72,-1.0,521.0,5.0,"(7,[5],[1.0])",[521.0]
4134,6,27,0,UA,498,ORD,20.98,132,73.0,1357.0,0.0,"(7,[0],[1.0])",[1357.0]
4135,2,14,5,OO,5655,SFO,9.72,43,3.0,138.0,1.0,"(7,[1],[1.0])",[138.0]
4136,2,28,5,UA,466,SFO,16.0,145,57.0,1556.0,1.0,"(7,[1],[1.0])",[1556.0]
4137,5,11,3,WN,1619,SFO,16.08,120,18.0,1048.0,1.0,"(7,[1],[1.0])",[1048.0]
4138,5,9,1,WN,1466,SMF,8.83,90,-8.0,772.0,4.0,"(7,[4],[1.0])",[772.0]
4139,6,25,5,HA,161,OGG,15.2,34,35.0,161.0,6.0,"(7,[6],[1.0])",[161.0]
4140,1,10,0,UA,88,SFO,10.83,334,-12.0,4128.0,1.0,"(7,[1],[1.0])",[4128.0]
4141,1,21,4,B6,25,JFK,7.08,185,17.0,1720.0,2.0,"(7,[2],[1.0])",[1720.0]
4142,0,6,0,WN,343,SJC,21.42,105,60.0,916.0,5.0,"(7,[5],[1.0])",[916.0]
4143,0,8,2,OO,5843,ORD,17.92,53,34.0,108.0,0.0,"(7,[0],[1.0])",[108.0]
4144,3,29,2,OO,6139,SFO,14.85,141,11.0,1442.0,1.0,"(7,[1],[1.0])",[1442.0]
4145,9,23,4,AA,178,SFO,13.67,335,-9.0,4162.0,1.0,"(7,[1],[1.0])",[4162.0]
4146,5,3,2,WN,2175,SMF,10.33,90,-11.0,772.0,4.0,"(7,[4],[1.0])",[772.0]
4147,11,18,4,B6,1083,JFK,9.5,133,20.0,871.0,2.0,"(7,[2],[1.0])",[871.0]
4148,7,7,4,WN,3659,SJC,18.08,80,34.0,621.0,5.0,"(7,[5],[1.0])",[621.0]
4149,7,10,0,OO,5868,ORD,14.08,110,44.0,1015.0,0.0,"(7,[0],[1.0])",[1015.0]
4150,7,13,3,B6,1024,JFK,22.58,80,74.0,301.0,2.0,"(7,[2],[1.0])",[301.0]
4151,8,17,3,WN,1230,SJC,14.75,130,-21.0,1122.0,5.0,"(7,[5],[1.0])",[1122.0]
4152,6,28,1,UA,675,ORD,19.93,169,59.0,1675.0,0.0,"(7,[0],[1.0])",[1675.0]
4153,2,1,6,WN,2561,SJC,21.0,70,27.0,496.0,5.0,"(7,[5],[1.0])",[496.0]
4154,5,10,2,AA,2466,SFO,0.67,200,85.0,2356.0,1.0,"(7,[1],[1.0])",[2356.0]
4155,1,7,4,UA,128,ORD,7.63,117,,1091.0,0.0,"(7,[0],[1.0])",[1091.0]
4156,6,23,3,OO,3881,TUS,7.58,108,-8.0,967.0,7.0,"(7,[],[])",[967.0]
4157,6,30,3,B6,648,SFO,22.33,336,71.0,4162.0,1.0,"(7,[1],[1.0])",[4162.0]
4158,7,1,5,B6,345,JFK,8.42,182,-17.0,1675.0,2.0,"(7,[2],[1.0])",[1675.0]
4159,11,3,3,OO,5561,SFO,11.6,79,90.0,422.0,1.0,"(7,[1],[1.0])",[422.0]
4160,4,13,2,B6,221,JFK,9.42,361,-16.0,3967.0,2.0,"(7,[2],[1.0])",[3967.0]
4161,0,30,3,UA,184,SFO,8.83,320,-3.0,4057.0,1.0,"(7,[1],[1.0])",[4057.0]
4162,2,8,6,OO,6761,ORD,20.0,102,-17.0,750.0,0.0,"(7,[0],[1.0])",[750.0]
4163,6,15,2,UA,688,ORD,15.92,145,17.0,1180.0,0.0,"(7,[0],[1.0])",[1180.0]
4164,3,1,2,OH,5251,LGA,14.75,134,79.0,875.0,3.0,"(7,[3],[1.0])",[875.0]
4165,11,8,1,WN,610,SFO,9.5,90,-14.0,719.0,1.0,"(7,[1],[1.0])",[719.0]
4166,9,22,3,UA,420,ORD,13.2,127,12.0,1228.0,0.0,"(7,[0],[1.0])",[1228.0]
4167,11,15,1,WN,2381,SFO,11.67,150,57.0,1556.0,1.0,"(7,[1],[1.0])",[1556.0]
4168,9,19,0,AA,2455,ORD,7.5,220,12.0,2317.0,0.0,"(7,[0],[1.0])",[2317.0]
4169,2,22,6,AA,324,SFO,15.17,210,-18.0,2356.0,1.0,"(7,[1],[1.0])",[2356.0]
4170,3,20,0,OH,5525,LGA,22.08,153,15.0,1394.0,3.0,"(7,[3],[1.0])",[1394.0]
4171,9,15,3,WN,1349,SMF,13.92,85,-8.0,650.0,4.0,"(7,[4],[1.0])",[650.0]
4172,11,21,0,UA,532,ORD,10.23,134,40.0,1395.0,0.0,"(7,[0],[1.0])",[1395.0]
4173,5,3,2,AA,185,JFK,20.5,373,48.0,3983.0,2.0,"(7,[2],[1.0])",[3983.0]
4174,6,18,5,B6,904,ORD,9.58,130,-12.0,1191.0,0.0,"(7,[0],[1.0])",[1191.0]
4175,8,29,1,OH,6826,LGA,17.42,141,-2.0,1032.0,3.0,"(7,[3],[1.0])",[1032.0]
4176,2,27,4,WN,1162,SJC,11.75,105,28.0,999.0,5.0,"(7,[5],[1.0])",[999.0]
4177,1,23,6,B6,649,JFK,20.17,395,16.0,4162.0,2.0,"(7,[2],[1.0])",[4162.0]
4178,10,11,2,WN,293,SMF,14.83,70,-14.0,576.0,4.0,"(7,[4],[1.0])",[576.0]
4179,2,5,3,AA,2098,ORD,16.0,135,3.0,1395.0,0.0,"(7,[0],[1.0])",[1395.0]
4180,5,7,6,UA,1005,ORD,9.83,185,25.0,1870.0,0.0,"(7,[0],[1.0])",[1870.0]
4181,6,17,4,WN,3856,SFO,9.08,90,9.0,666.0,1.0,"(7,[1],[1.0])",[666.0]
4182,10,8,6,AA,1751,ORD,12.08,165,-4.0,1489.0,0.0,"(7,[0],[1.0])",[1489.0]
4183,5,28,6,B6,919,JFK,20.5,171,,1191.0,2.0,"(7,[2],[1.0])",[1191.0]
4184,4,13,2,AA,1396,SFO,16.17,205,26.0,2356.0,1.0,"(7,[1],[1.0])",[2356.0]
4185,0,15,2,AA,1031,ORD,18.83,195,-19.0,1989.0,0.0,"(7,[0],[1.0])",[1989.0]
4186,0,8,2,AA,1861,ORD,12.0,90,42.0,649.0,0.0,"(7,[0],[1.0])",[649.0]
4187,2,1,6,AA,682,SJC,7.58,205,31.0,2314.0,5.0,"(7,[5],[1.0])",[2314.0]
4188,5,24,2,B6,95,JFK,18.08,391,-31.0,4146.0,2.0,"(7,[2],[1.0])",[4146.0]
4189,4,8,4,AA,2019,LGA,20.42,160,58.0,1427.0,3.0,"(7,[3],[1.0])",[1427.0]
4190,6,6,0,UA,763,ORD,14.92,73,-1.0,415.0,0.0,"(7,[0],[1.0])",[415.0]
4191,3,24,4,HA,115,OGG,7.5,34,-8.0,161.0,6.0,"(7,[6],[1.0])",[161.0]
4192,1,4,1,AA,345,LGA,17.25,164,,1180.0,3.0,"(7,[3],[1.0])",[1180.0]
4193,3,20,0,UA,374,SFO,11.58,206,-4.0,2420.0,1.0,"(7,[1],[1.0])",[2420.0]
4194,3,13,0,US,2169,LGA,10.0,81,,344.0,3.0,"(7,[3],[1.0])",[344.0]
4195,4,5,1,AA,554,SFO,16.33,245,19.0,2971.0,1.0,"(7,[1],[1.0])",[2971.0]
4196,7,24,0,UA,51,SFO,10.67,320,-10.0,3763.0,1.0,"(7,[1],[1.0])",[3763.0]
4197,6,8,2,UA,332,SMF,13.37,238,-2.0,2866.0,4.0,"(7,[4],[1.0])",[2866.0]
4198,9,28,2,OO,6140,SFO,22.4,77,-15.0,584.0,1.0,"(7,[1],[1.0])",[584.0]
4199,1,21,4,AA,353,LGA,19.48,160,39.0,1180.0,3.0,"(7,[3],[1.0])",[1180.0]
4200,9,15,3,OO,5474,SFO,8.98,78,-1.0,402.0,1.0,"(7,[1],[1.0])",[402.0]
4201,9,19,0,UA,479,SFO,19.4,124,159.0,1093.0,1.0,"(7,[1],[1.0])",[1093.0]
4202,7,5,2,UA,501,SFO,10.2,99,,719.0,1.0,"(7,[1],[1.0])",[719.0]
4203,5,29,0,HA,132,OGG,9.08,36,55.0,195.0,6.0,"(7,[6],[1.0])",[195.0]
4204,3,6,0,WN,3774,SFO,19.33,120,-23.0,1048.0,1.0,"(7,[1],[1.0])",[1048.0]
4205,10,20,4,AA,2057,ORD,8.5,275,-14.0,3335.0,0.0,"(7,[0],[1.0])",[3335.0]
4206,11,15,1,B6,821,JFK,7.17,175,-22.0,1519.0,2.0,"(7,[2],[1.0])",[1519.0]
4207,4,10,6,OO,5851,ORD,8.0,102,0.0,840.0,0.0,"(7,[0],[1.0])",[840.0]
4208,9,29,3,UA,524,ORD,7.53,140,-10.0,1395.0,0.0,"(7,[0],[1.0])",[1395.0]
4209,3,15,2,OO,5497,SFO,23.08,81,5.0,402.0,1.0,"(7,[1],[1.0])",[402.0]
4210,10,14,5,UA,186,SFO,13.65,317,111.0,4057.0,1.0,"(7,[1],[1.0])",[4057.0]
4211,6,6,0,OO,5912,ORD,10.92,75,-6.0,509.0,0.0,"(7,[0],[1.0])",[509.0]
4212,10,22,6,UA,907,ORD,17.58,289,9.0,2971.0,0.0,"(7,[0],[1.0])",[2971.0]
4213,8,6,6,OO,5756,SFO,13.13,55,1.0,246.0,1.0,"(7,[1],[1.0])",[246.0]
4214,0,22,2,AA,444,ORD,10.08,130,-2.0,1395.0,0.0,"(7,[0],[1.0])",[1395.0]
4215,1,18,1,US,2187,LGA,19.0,80,-16.0,344.0,3.0,"(7,[3],[1.0])",[344.0]
4216,0,10,4,UA,1590,SFO,13.45,92,166.0,666.0,1.0,"(7,[1],[1.0])",[666.0]
4217,6,27,0,AA,1720,SJC,9.5,205,-8.0,2314.0,5.0,"(7,[5],[1.0])",[2314.0]
4218,5,16,1,OO,5979,ORD,16.97,49,41.0,196.0,0.0,"(7,[0],[1.0])",[196.0]
4219,0,11,5,UA,376,ORD,16.17,122,49.0,1091.0,0.0,"(7,[0],[1.0])",[1091.0]
4220,1,12,2,OO,6198,ORD,15.78,83,,460.0,0.0,"(7,[0],[1.0])",[460.0]
4221,10,18,2,WN,215,SFO,8.25,245,3.0,2985.0,1.0,"(7,[1],[1.0])",[2985.0]
4222,0,1,2,UA,906,SFO,10.75,251,49.0,2971.0,1.0,"(7,[1],[1.0])",[2971.0]
4223,4,23,5,B6,175,JFK,12.0,358,-12.0,3896.0,2.0,"(7,[2],[1.0])",[3896.0]
4224,2,6,4,AA,1899,LGA,6.0,165,0.0,1427.0,3.0,"(7,[3],[1.0])",[1427.0]
4225,6,16,3,B6,1075,JFK,14.98,91,28.0,463.0,2.0,"(7,[2],[1.0])",[463.0]
4226,8,18,4,WN,1275,SJC,6.5,80,-1.0,671.0,5.0,"(7,[5],[1.0])",[671.0]
4227,2,8,6,AA,1058,ORD,19.08,175,25.0,1841.0,0.0,"(7,[0],[1.0])",[1841.0]
4228,11,2,2,US,899,LGA,8.17,128,-18.0,875.0,3.0,"(7,[3],[1.0])",[875.0]
4229,5,20,5,UA,248,ORD,17.75,79,81.0,378.0,0.0,"(7,[0],[1.0])",[378.0]
4230,0,29,2,UA,732,ORD,8.0,105,-12.0,948.0,0.0,"(7,[0],[1.0])",[948.0]
4231,2,17,1,US,46,SFO,12.17,116,-5.0,1048.0,1.0,"(7,[1],[1.0])",[1048.0]
4232,8,16,2,AA,2090,SFO,11.0,210,95.0,2356.0,1.0,"(7,[1],[1.0])",[2356.0]
4233,10,18,2,AA,2357,ORD,20.83,150,-36.0,1291.0,0.0,"(7,[0],[1.0])",[1291.0]
4234,1,1,5,B6,347,JFK,11.67,178,31.0,1675.0,2.0,"(7,[2],[1.0])",[1675.0]
4235,5,24,2,UA,597,ORD,20.08,82,,538.0,0.0,"(7,[0],[1.0])",[538.0]
4236,3,6,0,WN,1745,SFO,19.5,90,117.0,719.0,1.0,"(7,[1],[1.0])",[719.0]
4237,6,19,6,AA,1618,ORD,17.42,85,-3.0,649.0,0.0,"(7,[0],[1.0])",[649.0]
4238,4,31,6,AA,1713,LGA,15.25,195,21.0,1765.0,3.0,"(7,[3],[1.0])",[1765.0]
4239,2,24,1,OH,5255,JFK,15.25,75,15.0,151.0,2.0,"(7,[2],[1.0])",[151.0]
4240,0,31,4,AA,370,ORD,12.58,130,55.0,1180.0,0.0,"(7,[0],[1.0])",[1180.0]
4241,0,2,3,UA,678,ORD,11.0,130,35.0,1180.0,0.0,"(7,[0],[1.0])",[1180.0]
4242,11,12,5,B6,73,JFK,13.82,181,38.0,1654.0,2.0,"(7,[2],[1.0])",[1654.0]
4243,11,26,5,UA,1684,SFO,20.17,93,26.0,666.0,1.0,"(7,[1],[1.0])",[666.0]
4244,1,8,5,AQ,229,OGG,21.17,34,-9.0,161.0,6.0,"(7,[6],[1.0])",[161.0]
4245,1,18,1,AA,1513,ORD,18.83,160,93.0,1429.0,0.0,"(7,[0],[1.0])",[1429.0]
4246,8,1,1,OO,5853,ORD,13.17,60,18.0,315.0,0.0,"(7,[0],[1.0])",[315.0]
4247,9,23,4,WN,1378,SFO,12.67,90,51.0,719.0,1.0,"(7,[1],[1.0])",[719.0]
4248,11,17,3,US,2169,LGA,10.0,81,-4.0,344.0,3.0,"(7,[3],[1.0])",[344.0]
4249,4,11,0,OO,6023,ORD,15.82,100,159.0,790.0,0.0,"(7,[0],[1.0])",[790.0]
4250,8,6,6,UA,1240,SMF,10.62,138,-8.0,1464.0,4.0,"(7,[4],[1.0])",[1464.0]
4251,1,23,6,UA,575,ORD,14.75,271,112.0,2770.0,0.0,"(7,[0],[1.0])",[2770.0]
4252,6,31,4,UA,470,ORD,21.17,131,-3.0,1091.0,0.0,"(7,[0],[1.0])",[1091.0]
4253,11,21,0,AA,1559,LGA,16.17,190,61.0,1765.0,3.0,"(7,[3],[1.0])",[1765.0]
4254,8,9,2,B6,1010,JFK,14.92,83,,301.0,2.0,"(7,[2],[1.0])",[301.0]
4255,10,7,5,UA,174,ORD,18.98,118,24.0,1033.0,0.0,"(7,[0],[1.0])",[1033.0]
4256,11,22,1,OO,4551,ORD,16.25,73,9.0,425.0,0.0,"(7,[0],[1.0])",[425.0]
4257,10,12,3,UA,360,ORD,11.17,107,17.0,948.0,0.0,"(7,[0],[1.0])",[948.0]
4258,11,25,4,AA,703,ORD,18.08,165,-10.0,1429.0,0.0,"(7,[0],[1.0])",[1429.0]
4259,6,2,3,US,2191,LGA,21.0,78,,344.0,3.0,"(7,[3],[1.0])",[344.0]
4260,3,3,4,AA,1521,ORD,19.5,230,-9.0,2313.0,0.0,"(7,[0],[1.0])",[2313.0]
4261,7,1,5,AA,371,LGA,20.25,150,67.0,1180.0,3.0,"(7,[3],[1.0])",[1180.0]
4262,9,16,4,UA,1534,ORD,16.97,161,21.0,1617.0,0.0,"(7,[0],[1.0])",[1617.0]
4263,7,4,1,WN,1501,SMF,21.67,110,55.0,1041.0,4.0,"(7,[4],[1.0])",[1041.0]
4264,0,17,4,UA,722,ORD,15.75,111,25.0,948.0,0.0,"(7,[0],[1.0])",[948.0]
4265,7,9,6,US,908,ORD,5.83,121,-7.0,1091.0,0.0,"(7,[0],[1.0])",[1091.0]
4266,4,22,4,UA,310,ORD,21.42,91,30.0,761.0,0.0,"(7,[0],[1.0])",[761.0]
4267,8,10,3,OO,5490,SFO,21.25,80,-12.0,422.0,1.0,"(7,[1],[1.0])",[422.0]
4268,7,28,4,OH,5619,JFK,18.67,101,67.0,343.0,2.0,"(7,[2],[1.0])",[343.0]
4269,3,28,1,WN,3516,SJC,19.08,60,22.0,476.0,5.0,"(7,[5],[1.0])",[476.0]
4270,6,6,0,AA,782,ORD,19.25,150,38.0,1629.0,0.0,"(7,[0],[1.0])",[1629.0]
4271,4,12,1,OH,5005,LGA,12.83,112,,694.0,3.0,"(7,[3],[1.0])",[694.0]
4272,8,10,3,UA,605,ORD,9.92,262,-6.0,2799.0,0.0,"(7,[0],[1.0])",[2799.0]
4273,1,4,1,OO,4068,SFO,12.75,111,35.0,964.0,1.0,"(7,[1],[1.0])",[964.0]
4274,1,4,1,OO,6099,ORD,17.23,226,86.0,2313.0,0.0,"(7,[0],[1.0])",[2313.0]
4275,3,4,5,AA,1722,ORD,13.17,70,0.0,415.0,0.0,"(7,[0],[1.0])",[415.0]
4276,7,17,0,B6,1006,JFK,12.17,73,-2.0,301.0,2.0,"(7,[2],[1.0])",[301.0]
4277,11,8,1,AA,257,JFK,16.75,360,-13.0,3618.0,2.0,"(7,[2],[1.0])",[3618.0]
4278,9,2,4,WN,1421,SFO,14.5,80,,542.0,1.0,"(7,[1],[1.0])",[542.0]
4279,10,19,3,AA,2420,ORD,6.58,170,-23.0,1802.0,0.0,"(7,[0],[1.0])",[1802.0]
4280,5,16,1,UA,909,ORD,14.92,155,7.0,1429.0,0.0,"(7,[0],[1.0])",[1429.0]
4281,11,9,2,WN,2621,SMF,6.0,145,29.0,1464.0,4.0,"(7,[4],[1.0])",[1464.0]
4282,10,25,2,OH,6467,LGA,16.98,120,6.0,694.0,3.0,"(7,[3],[1.0])",[694.0]
4283,2,11,2,AA,2435,ORD,12.42,230,-35.0,2317.0,0.0,"(7,[0],[1.0])",[2317.0]
4284,5,16,1,UA,577,ORD,17.67,259,18.0,2866.0,0.0,"(7,[0],[1.0])",[2866.0]
