,id,job,name
14958,37834,Executive Producer,Arnon Milchan
14959,37834,Director,James Mangold
14961,37834,Director of Photography,Phedon Papamichael
14963,37834,Casting,Lisa Beach
14965,37834,Producer,Steve Pink
14967,37834,Set Decoration,Jay Hart
14973,37834,Executive Producer,Joe Roth
14975,37834,Production Supervisor,Kwame Parker
14977,37834,Unit Production Manager,E. Bennett Walsh
14978,37834,Sound Mixer,David Giammarco
14981,37834,Sound Re-Recording Mixer,Paul Massey
14987,37834,Thanks,Giorgio Armani
14988,37834,Sound Effects Editor,Steve Bissinger
14992,37834,Supervising Art Director,Greg Berry
14993,37834,Casting Associate,Jeremy Gordon
14997,37834,Art Direction,Andrew L. Jones
14998,37834,Foley,Steve Baine
15000,37834,Costume Supervisor,Robert Q. Mathews
15010,37834,Camera Operator,David Luckenbach
15016,37834,Assistant Art Director,Jim Wallis
15022,37834,Picture Car Coordinator,Gary Duncan
15023,37834,Best Boy Electric,Frans Wetterings III
15026,37834,Supervising Sound Editor,Donald Sylvester
15028,37834,Unit Production Manager,Robin Sweet
15029,37834,Stunt Coordinator,Gregg Smrz
15031,37834,Set Costumer,Rosa J. Colón
15032,37834,Visual Effects Supervisor,Eric Durst
15035,37834,Special Effects Coordinator,Michael Meinardus
15048,37834,First Assistant Editor,Andrew Buckland
15053,37834,Assistant Art Director,Karen Teneyck
15057,37834,Visual Effects Editor,Joseph Carson
15059,37834,Post Production Assistant,Daniel Nussbaum
15061,37834,Hairstylist,Carmen Butts
15067,75612,Costume Design,Marlene Stewart
15068,75612,Producer,Duncan Henderson
15071,75612,Casting,Marcia Ross
15072,75612,Producer,Barry Levine
15073,75612,Director,Joseph Kosinski
15074,75612,Producer,Joseph Kosinski
15077,75612,Screenplay,Karl Gajdusek
15081,75612,Executive Producer,Dave Morrison
15084,75612,Executive Producer,Jesse Berger
15098,1895,Director,George Lucas
15099,1895,Executive Producer,George Lucas
15101,1895,Original Music Composer,John Williams
15102,1895,Editor,Ben Burtt
15109,1895,Costume Design,Trisha Biggar
15112,1894,Director,George Lucas
15118,1894,Director of Photography,David Tattersall
15120,1894,Art Direction,Fred Hole
15123,1894,Set Decoration,Peter Walpole
15130,1894,Animation,Jeff Johnson
15131,1894,Visual Effects,Julie D'Antoni
15137,585,Co-Director,David Silverman
15144,585,Original Story,Ralph Eggleston
15146,585,Screenplay,Daniel Gerson
15154,585,Supervising Animator,Glenn McQueen
15161,585,Casting,Mary Hidalgo
15165,585,Visual Development,Geefwee Boedoe
15168,585,Art Department Manager,Jonas Rivera
15176,585,CG Painter,Phaedra Craig
15185,585,Production Artist,Nathaniel McLaughlin
15188,585,Sculptor,Jerome Ranft
15191,585,Visual Development,Carter Goodrich
15196,585,Visual Development,Oscar Grillo
15197,585,Visual Development,Lane Smith
15198,585,Visual Development,Chris Ure
15203,585,Sequence Leads,Shawn Brennan
15204,585,Sequence Leads,Gregg Olsson
15210,585,Animation,Brett Pulliam
15212,585,Animation,Gini Cruz Santos
15213,585,Set Dressing Manager,Trish Carney
15216,585,Set Dressing Artist,Phat Phuong
15217,585,Set Dressing Artist,Dan Sukiennik
15221,585,Animation Manager,Sarah Jo Helton
15224,585,Animation,Alan Barillaro
15231,585,Animation,Bobby Podesta
15234,585,Animation,Michael Berenstein
15235,585,Animation,Brett Coderre
15236,585,Animation,Ricardo Curtis
15240,585,Animation,Bobby Beck
15243,585,Animation,Karen Kiser
15249,585,Animation,Robert H. Russ
15256,585,Animation,Sanjay Patel
15257,585,Animation,Roger Rose
15259,585,Animation,Ross Stevenson
15264,585,Animation,Kureha Yokoo
15267,585,Animation Department Coordinator,Jenni Tsoi
15270,585,Second Film Editor,Ken Schretzmann
15271,585,Editor,Robert Grahamjones
15272,585,First Assistant Editor,Torbin Xan Bullock
15281,585,Editorial Production Assistant,Renee Steen
15287,585,Modeling,Mark Adams
15296,585,Modeling,Christine Waggoner
15298,585,Shading,Sue Maatouk-Kalache
15304,585,Shading,Gina Trbovich-Malewicz
15305,585,Lighting Manager,Mark Nielsen
15312,585,Production Coordinator,Bahram Hooshmand
15315,585,Software Team Lead,Brad Andalman
15316,585,Software Team Lead,Rob Cook
15317,585,Software Team Lead,Bena Currin
15320,585,Software Engineer,Ronen Barzel
15324,585,Documentation & Support,Tom Deering
15325,585,Camera Department Manager,Perrin Cutting
15326,585,Camera Supervisor,Louis Rivera
15327,585,Machinist,Drew Rogge
15330,585,Department Administrator,Beth Sullivan
15334,585,Information Systems Manager,Erik Forman
15336,585,Editorial Services,Andra Smith
15339,585,Sound Editor,Doc Kane
15342,585,Foley,Dennie Thorpe
15346,585,Mix Technician,Juan Peralta
15351,585,Director,Pete Docter
15355,585,Musician,George Doering
15358,585,Visual Effects Supervisor,Bob Whitehill
15359,585,ADR Editor,Morten Folmer Nielsen
15365,585,Key Hair Stylist,LeighAnna Frostad
15368,585,Production Manager,Bruce J. Nachbar
15369,585,Orchestrator,Jonathan Sacks
15371,585,Visual Effects,Dan Lee
15374,76170,Casting,Suzanne Smith
15376,76170,Director,James Mangold
15377,76170,Editor,Michael McCusker
15379,76170,Casting,Sarah Katzman
15389,76170,Sound Re-Recording Mixer,Ron Bartlett
15392,76170,Supervising Art Director,Ian Gracie
15395,76170,Art Direction,Michael Turner
15396,76170,ADR & Dubbing,David Betancourt
15412,76170,Casting Associate,Jeremy Gordon
15415,76170,Casting,Yôko Narahashi
15417,76170,Characters,"John Romita, Sr."
15419,76170,Foley,Dan O'Connell
15425,76170,Dialogue Editor,Jim Brookshire
15427,76170,Script Supervisor,Sheila Waldron
15429,76170,Special Effects Coordinator,Leanne Brooks
15436,76170,Supervising Sound Editor,Donald Sylvester
15449,76170,Costume Supervisor,Art Reasonover
15451,76170,Carpenter,Olli Sillankorva
15452,76170,Carpenter,Joshua Zeigler
15454,76170,First Assistant Camera,Matt Toll
15457,1893,Director,George Lucas
15458,1893,Executive Producer,George Lucas
15459,1893,Producer,Rick McCallum
15463,1893,Art Direction,Peter Russell
15467,1893,Production Design,Gavin Bocquet
15469,1893,Animation,Chuck Duke
15471,49519,Writer,John Cleese
15472,49519,Producer,Jane Hartwell
15475,49519,Director,Chris Sanders
15476,49519,Director,Kirk De Micco
15477,49519,Writer,Kirk De Micco
15480,49519,Digital Producer,David Lee
15484,2395,Director of Photography,Thierry Arbogast
15485,2395,Casting,Pierre-Jacques Bénichou
15486,2395,Executive Producer,Pierre Grunstein
15487,2395,Set Designer,Aline Bonetto
15489,2395,Director,Thomas Langmann
15493,2395,Author,Albert Uderzo
15494,2395,Director,Frédéric Forestier
15497,2395,Screenplay,Olivier Dazat
15510,12100,Casting,Mindy Marin
15513,12100,Executive Producer,C.O. Erickson
15514,12100,Director,John Woo
15515,12100,Producer,John Woo
15518,12100,Set Decoration,Richard C. Goddard
15521,12100,Makeup Department Head,Steve LaPorte
15523,12100,Editor,Jeff Gullo
15527,12100,Producer,Alison R. Rosenzweig
15528,12100,Sound Re-Recording Mixer,David E. Fluhr
15534,12100,Steadicam Operator,Gregory Lundsgaard
15537,12100,First Assistant Editor,Ray Boniker
15538,12100,Script Supervisor,Cate Hardman
15541,12100,Art Department Coordinator,Lynette Wich
15543,290595,Music,James Newton Howard
15545,290595,Screenplay,Craig Mazin
15548,290595,Director,Cedric Nicolas-Troyan
15549,98566,Producer,Michael Bay
15554,98566,Director of Photography,Lula Carvalho
15555,98566,Producer,Andrew Form
15557,98566,Producer,Scott Mednick
15558,98566,Director,Jonathan Liebesman
15560,98566,Writer,Evan Daugherty
15569,98566,Animation,Mike Dharney
15576,98566,Animation,Cameron Folds
15581,98566,Animation,Christian Liliedahl
15584,98566,Animation,Andrew Malesky
15588,98566,Animation,Jee Young Park
15589,98566,Animation,Pete Peggy
15591,98566,Layout,Adam Schnitzer
15594,98566,Animation,Rini Sugianto
15595,98566,Animation,Luis Carlos Uribe
15596,98566,Animation,Phan Wiantrakoon
15599,98566,Grip,Shaun Lowry
15606,49047,Supervising Art Director,Mark Scruton
15611,49047,Director,Alfonso Cuarón
15614,49047,Writer,Alfonso Cuarón
15615,49047,Sound Designer,Glenn Freemantle
15617,49047,Dialogue Editor,Gillian Dodders
15624,49047,Writer,Jonás Cuarón
15626,49047,Editor,Mark Sanger
15631,49047,Executive Producer,Nikki Penny
15634,49047,Sound Re-Recording Mixer,Niv Adiri
15635,49047,Sound Effects Editor,Danny Freemantle
15639,49047,Dialogue Editor,Emilie O'Connor
15644,49047,Rigging Gaffer,Wayne Leach
15646,49047,Digital Intermediate,Todd Kleparski
15648,49047,Hairstylist,Janine Rath
15651,49047,Steadicam Operator,Alf Tramontin
15654,49047,Makeup Artist,Pamela S. Westmore
15656,49047,CG Supervisor,Andy Walker
15658,49047,Animation Supervisor,David Shirk
15659,49047,CG Supervisor,Chris Lawrence
15666,49047,Simulation & Effects Artist,Michelle Dean
15670,49047,Simulation & Effects Artist,Bastian Klucker
15671,49047,Simulation & Effects Artist,Chirag Mistry
15673,49047,Visual Effects Editor,Lukasz Bukowiecki
15678,49047,First Assistant Editor,Tania Clarke
15679,49047,First Assistant Editor,Debs Richardson
15680,49047,Publicist,Lisa Stone
15681,49047,Associate Producer,Gabriela Rodríguez
15684,9619,Casting,Mike Fenton
15694,9619,Director of Photography,Andrzej Bartkowiak
15696,9619,Production Design,J. Dennis Washington
15697,9619,Director,Roger Donaldson
15701,9619,Associate Producer,Geoff Murphy
15704,9619,Producer,Joseph Singer
15706,9619,Unit Production Manager,Marie Cantin
15710,9619,Assistant Art Director,Ann Harris
15711,9619,Special Effects Supervisor,Dean W. Miller
15712,9619,Makeup Department Head,Kenny Myers
15714,9619,First Assistant Editor,David Crowther
15717,9619,Stunts,Perry Barndt
15719,9619,Still Photographer,Ben Glass
15724,9619,Transportation Coordinator,David Marder
15725,9619,Production Manager,David Sanger
15733,9619,Scoring Mixer,Dennis S. Sands
15734,9619,Unit Publicist,Peter Haas
15739,9619,Hairstylist,Karen Asano-Myers
15740,9619,Transportation Co-Captain,Richard Austin
15741,9619,Color Timer,Dennis McNeill
15746,9619,Sound Mixer,David MacMillan
15755,9619,Leadman,Daril Alder
15757,9619,Art Department Coordinator,Dominique Arcadio
15758,9619,Technical Supervisor,Josh Kirschenbaum
15762,9619,Production Illustrator,Robert Branham
15763,9619,Standby Painter,Robert Papegaay
15765,9619,Grip,Jim Brusseau
15768,9619,Carpenter,Larry Morgan
15769,9619,Craft Service,Michael D. Starks
15770,9619,Driver,Chris Anderson
15771,9619,Loader,Yusef Edmonds
15772,9619,Makeup Effects,Glen P. Griffin
15774,9619,Propmaker,Steven Fuller
15776,9619,Set Production Assistant,Tammy R. Dickson
15780,9619,Video Assist Operator,Stan Harrison
15781,9619,Script Coordinator,Christopher G. Cowen
15782,9619,Editorial Production Assistant,Scott A. Lopez
15783,9619,Electrician,Joseph Emanuele
15784,9619,Gaffer,Curtis Bradford
15786,9619,Rigging Gaffer,Blaise Dahlquist
15787,9619,Production Accountant,Audrey Ritterman-Estes
15789,9619,Storyboard,Timothy Braniff
15798,308531,Casting,Lisa Fields
15800,308531,Executive Producer,Josh Appelbaum
15802,308531,Screenplay,André Nemec
15803,308531,Director,Dave Green
15804,308531,Unit Production Manager,Wendy Williams
15807,166424,Editor,Stephen E. Rivkin
15811,166424,Executive Producer,Stan Lee
15815,166424,Costume Design,George L. Little
15820,166424,Sound Designer,Warren Hendriks
15823,166424,Music Editor,Curt Sobel
15825,166424,Visual Effects Supervisor,Kenneth Nakada
15826,166424,Creative Consultant,Mark Millar
15829,166424,First Assistant Camera,Clyde E. Bryan
15834,166424,Director,Josh Trank
15836,166424,Editor,Elliot Greenberg
15842,166424,Supervising Art Director,Tom Frohling
15843,166424,Art Direction,Brian Kane
15845,166424,Foley,Dan O'Connell
15846,166424,Sound Designer,Craig Henighan
15847,166424,Supervising Sound Editor,Craig Henighan
15848,166424,Script Supervisor,Dug Rotstein
15849,166424,Researcher,Joel Thingvall
15850,166424,Sound Re-Recording Mixer,Shayna Brown
15853,166424,Art Direction,Clint Wallace
15854,166424,Property Master,Andrew M. Siegel
15858,166424,Visual Effects Supervisor,François Dumoulin
15859,166424,Set Costumer,Tricia Yoo
15864,166424,ADR & Dubbing,Jim Brookshire
15865,166424,Sound Editor,Benjamin Beardwood
15869,166424,Camera Operator,Patrick B. O'Brien
15870,166424,First Assistant Editor,Matt Tassone
15872,166424,Sound Designer,Wayne Lemmer
15876,166424,Camera Operator,Joseph V. Cicio
15879,166424,Set Costumer,Adriane Bennett
15881,166424,Camera Operator,Daniel C. Gold
15882,166424,Animation Director,Leon Woud
15895,166424,Orchestrator,Jon Kull
15896,166424,Armorer,Larry Zanoff
15898,166424,Conceptual Design,Zachary Berger
15899,166424,Orchestrator,Rossano Galante
15901,166424,Makeup Artist,Lisa Rocco
15903,166424,ADR & Dubbing,Justine Baker
15907,166424,CG Supervisor,Sean Noel Walker
15911,166424,VFX Editor,Oleg Jiliba
15912,166424,VFX Editor,Michel Raad
15914,166424,First Assistant Editor,Patrick J. Smith
15916,166424,Visual Effects Supervisor,Blaine Lougheed
15917,166424,Visual Effects Supervisor,Patrick Ledda
15918,166424,Visual Effects Editor,Jenna Barratt
15923,166424,Production Office Assistant,Frank Reina
15925,1593,Screenplay,Thomas Lennon
15930,1593,Art Direction,Michael Diner
15931,1593,Set Decoration,Lin MacDonald
15933,1593,Director,Shawn Levy
15934,1593,Producer,Shawn Levy
15935,1593,Producer,Michael Barnathan
15947,254128,Foley,Ellen Heuer
15951,254128,Casting,Nina Henninger
15953,254128,Supervising Sound Editor,Per Hallberg
15956,254128,Costume Design,Wendy Chuck
15958,254128,Director of Photography,Steve Yedlin
15959,254128,Second Unit Cinematographer,David Burr
15966,254128,Story,Jeremy Passmore
15968,254128,Director,Brad Peyton
15972,254128,Casting,Kirsty McGregor
15975,254128,Foley,Dan O'Connell
15976,254128,Sound Re-Recording Mixer,Gregg Landaker
15977,254128,Sound Effects Editor,Jon Title
15978,254128,Camera Operator,Greg Baldi
15980,254128,Sound Re-Recording Mixer,Tim LeBlanc
15982,254128,Sound Designer,Ann Scibelli
15988,254128,Camera Operator,Keir Beck
15989,254128,Sound Designer,Peter Staubli
15990,254128,Sound Effects Editor,Dan Hegeman
15991,254128,ADR & Dubbing,Chris Jargo
15992,254128,Visual Effects Editor,Mark Edward Wright
15994,254128,ADR & Dubbing,Laura Graham
16001,254128,Stunts,Sean Button
16002,254128,Compositors,Brian N. Bentley
16004,254128,Special Effects Coordinator,Geoff Heron
16005,254128,Art Department Coordinator,John Higgins
16006,254128,Costume Supervisor,Elly Kamal
16007,254128,Co-Producer,Hiram Garcia
16015,254128,Helicopter Camera,Richard Roles
16016,254128,Steadicam Operator,Mark Goellnicht
16019,254128,Digital Intermediate,Jeff Halsey
16020,254128,Art Department Coordinator,Sara Ghaffar
16022,254128,Assistant Art Director,Susan Alegria
16025,714,Director,Roger Spottiswoode
16026,714,Director of Photography,Robert Elswit
16034,714,Costume Design,Lindy Hemming
16042,714,Art Direction,Jonathan Lee
16046,2024,Sound Designer,Harry Cohen
16047,2024,Sound Effects Editor,Harry Cohen
16049,2024,Director,Roland Emmerich
16050,2024,Executive Producer,Roland Emmerich
16054,2024,Set Decoration,Victor J. Zolfo
16056,2024,Producer,Dean Devlin
16057,2024,Director of Photography,Caleb Deschanel
16062,2024,Supervising Sound Editor,Per Hallberg
16070,2024,Set Designer,Chad S. Frey
16071,2024,Executive Producer,William Fay
16074,2024,Co-Producer,Peter Winther
16075,2024,Editor,Christopher Holmes
16076,2024,Unit Production Manager,James Dyer
16078,2024,Assistant Costume Designer,Lahly Poore
16083,2024,Visual Effects Coordinator,Tim T. Cunningham
16085,2024,Property Master,Ivica Bilich
16087,2024,Associate Producer,Michael Dahan
16089,2024,Sound Re-Recording Mixer,Kevin O'Connell
16091,2024,Set Costumer,Jeanie Baker
16102,2024,Assistant Sound Editor,Karen Baker Landers
16108,2024,Camera Intern,Reid Russell
16112,2024,Animation Supervisor,Kelvin Lee
16114,2024,Foley,Matthew Dettmann
16115,2024,Scenic Artist,Dawn M. Baker
16119,2024,Casting Associate,Elizabeth Greenberg
16125,2024,Post Production Supervisor,James K. Jensen
16134,2024,Assistant Director,Chris Brighton
16143,2024,Painter,Sean Bernard
16146,2024,First Assistant Camera,Alan R. Disler
16150,2024,Set Dressing Artist,Gillian Albinski
16154,2024,Set Medic,Clyde D. Baisey
16159,2024,Transportation Captain,John Rice Sr.
16160,2024,Best Boy Electric,Sean Devine
16162,2024,Lighting Technician,Ronald M. Betts
16163,2024,Rigging Grip,Jerry C. Deats
16165,2024,Production Accountant,Christina Vaeth
16171,2024,Special Effects Supervisor,Terry Chapman
16175,163,Executive Producer,Bruce Berman
16176,163,Director,Steven Soderbergh
16177,163,Director of Photography,Steven Soderbergh
16178,163,Author,George Clayton Johnson
16183,163,Production Design,Philip Messina
16185,163,Screenplay,George Nolfi
16187,163,Costume Design,Milena Canonero
16193,163,Set Decoration,Kristen Toscano Messina
16201,163,Co-Producer,Gregory Jacobs
16202,163,Color Timer,Michael Eaves
16203,163,Stunt Coordinator,John Robotham
16205,163,Creative Producer,Enfys Dickinson
16206,163,Unit Production Manager,Frederic W. Brost
16210,163,Makeup Department Head,Julie Hewett
16216,163,Sound Editor,Julie Feiner
16220,163,Script Supervisor,Annie Welles
16225,163,Underwater Camera,Maryan Zurek
16227,163,Steadicam Operator,Duane Manwiller
16228,163,Helicopter Camera,Adam Dale
16232,163,Visual Effects Producer,Lisa Maher
16235,163,Propmaker,Jerrold F. Brooks
16243,163,Craft Service,Jeff Winn
16245,163,Production Sound Mixer,Paul Ledford
16254,163,Transportation Coordinator,Daniele Abeille
16262,163,Post Production Supervisor,Monica de Armond
16264,163,Standby Painter,Paola Sforzini
16266,163,Set Dressing Artist,Rich Andrade
16267,163,Chef,Jacques Grousset
16277,163,Electrician,Giovanni Gabriele
16278,163,Lighting Technician,Niles McElroy
16279,163,Location Manager,Julie Belthoise
16284,787,Producer,Arnon Milchan
16285,787,Costume Design,Michael Kaplan
16293,787,Original Music Composer,John Powell
16294,787,Director,Doug Liman
16302,262500,Sound Designer,Harry Cohen
16303,262500,Producer,Douglas Wick
16304,262500,Casting,Mary Vernieu
16306,262500,Screenplay,Akiva Goldsman
