date,lag_1_day,lag_2_day,lag_3_day,lag_4_day,lag_5_day,lag_6_day,lag_7_day,lag_8_day,lag_9_day,lag_10_day
2014-10-02,-0.006123055849571311,0.011072451328204799,0.005819621795693782,0.013456000357341054,-0.014937477689309472,0.025067096030576955,0.03517241128645007,0.019775342225536577,0.019634235875383137,0.02928549078024986
2014-10-03,7.715980430596111e-06,-0.006123055849571311,0.011072451328204799,0.005819621795693782,0.013456000357341054,-0.014937477689309472,0.025067096030576955,0.03517241128645007,0.019775342225536577,0.019634235875383137
2014-10-06,-0.0041804279742594826,7.715980430596111e-06,-0.006123055849571311,0.011072451328204799,0.005819621795693782,0.013456000357341054,-0.014937477689309472,0.025067096030576955,0.03517241128645007,0.019775342225536577
2014-10-07,-0.005424448501168767,-0.0041804279742594826,7.715980430596111e-06,-0.006123055849571311,0.011072451328204799,0.005819621795693782,0.013456000357341054,-0.014937477689309472,0.025067096030576955,0.03517241128645007
2014-10-08,-0.015025581745360743,-0.005424448501168767,-0.0041804279742594826,7.715980430596111e-06,-0.006123055849571311,0.011072451328204799,0.005819621795693782,0.013456000357341054,-0.014937477689309472,0.025067096030576955
2014-10-09,0.004707674054512773,-0.015025581745360743,-0.005424448501168767,-0.0041804279742594826,7.715980430596111e-06,-0.006123055849571311,0.011072451328204799,0.005819621795693782,0.013456000357341054,-0.014937477689309472
2014-10-10,0.00598514271652397,0.004707674054512773,-0.015025581745360743,-0.005424448501168767,-0.0041804279742594826,7.715980430596111e-06,-0.006123055849571311,0.011072451328204799,0.005819621795693782,0.013456000357341054
2014-10-13,0.002196530218653402,0.00598514271652397,0.004707674054512773,-0.015025581745360743,-0.005424448501168767,-0.0041804279742594826,7.715980430596111e-06,-0.006123055849571311,0.011072451328204799,0.005819621795693782
2014-10-14,-0.007653094190097821,0.002196530218653402,0.00598514271652397,0.004707674054512773,-0.015025581745360743,-0.005424448501168767,-0.0041804279742594826,7.715980430596111e-06,-0.006123055849571311,0.011072451328204799
2014-10-15,-0.01835463865074117,-0.007653094190097821,0.002196530218653402,0.00598514271652397,0.004707674054512773,-0.015025581745360743,-0.005424448501168767,-0.0041804279742594826,7.715980430596111e-06,-0.006123055849571311
2014-10-16,-0.029942771956302763,-0.01835463865074117,-0.007653094190097821,0.002196530218653402,0.00598514271652397,0.004707674054512773,-0.015025581745360743,-0.005424448501168767,-0.0041804279742594826,7.715980430596111e-06
2014-10-17,-0.04193238221171314,-0.029942771956302763,-0.01835463865074117,-0.007653094190097821,0.002196530218653402,0.00598514271652397,0.004707674054512773,-0.015025581745360743,-0.005424448501168767,-0.0041804279742594826
2014-10-20,-0.026825910077036226,-0.04193238221171314,-0.029942771956302763,-0.01835463865074117,-0.007653094190097821,0.002196530218653402,0.00598514271652397,0.004707674054512773,-0.015025581745360743,-0.005424448501168767
2014-10-21,-0.005073531100665169,-0.026825910077036226,-0.04193238221171314,-0.029942771956302763,-0.01835463865074117,-0.007653094190097821,0.002196530218653402,0.00598514271652397,0.004707674054512773,-0.015025581745360743
2014-10-22,0.022419223150714044,-0.005073531100665169,-0.026825910077036226,-0.04193238221171314,-0.029942771956302763,-0.01835463865074117,-0.007653094190097821,0.002196530218653402,0.00598514271652397,0.004707674054512773
2014-10-23,0.027192400128526625,0.022419223150714044,-0.005073531100665169,-0.026825910077036226,-0.04193238221171314,-0.029942771956302763,-0.01835463865074117,-0.007653094190097821,0.002196530218653402,0.00598514271652397
2014-10-24,0.045314167458198884,0.027192400128526625,0.022419223150714044,-0.005073531100665169,-0.026825910077036226,-0.04193238221171314,-0.029942771956302763,-0.01835463865074117,-0.007653094190097821,0.002196530218653402
2014-10-27,0.04851139369671411,0.045314167458198884,0.027192400128526625,0.022419223150714044,-0.005073531100665169,-0.026825910077036226,-0.04193238221171314,-0.029942771956302763,-0.01835463865074117,-0.007653094190097821
2014-10-28,0.04668781105785585,0.04851139369671411,0.045314167458198884,0.027192400128526625,0.022419223150714044,-0.005073531100665169,-0.026825910077036226,-0.04193238221171314,-0.029942771956302763,-0.01835463865074117
2014-10-29,0.06242835333102555,0.04668781105785585,0.04851139369671411,0.045314167458198884,0.027192400128526625,0.022419223150714044,-0.005073531100665169,-0.026825910077036226,-0.04193238221171314,-0.029942771956302763
2014-10-30,0.06627776559345053,0.06242835333102555,0.04668781105785585,0.04851139369671411,0.045314167458198884,0.027192400128526625,0.022419223150714044,-0.005073531100665169,-0.026825910077036226,-0.04193238221171314
2014-10-31,0.06021190468685317,0.06627776559345053,0.06242835333102555,0.04668781105785585,0.04851139369671411,0.045314167458198884,0.027192400128526625,0.022419223150714044,-0.005073531100665169,-0.026825910077036226
2014-11-03,0.06814631040901437,0.06021190468685317,0.06627776559345053,0.06242835333102555,0.04668781105785585,0.04851139369671411,0.045314167458198884,0.027192400128526625,0.022419223150714044,-0.005073531100665169
2014-11-04,0.07935401217573071,0.06814631040901437,0.06021190468685317,0.06627776559345053,0.06242835333102555,0.04668781105785585,0.04851139369671411,0.045314167458198884,0.027192400128526625,0.022419223150714044
2014-11-05,0.0683772293680981,0.07935401217573071,0.06814631040901437,0.06021190468685317,0.06627776559345053,0.06242835333102555,0.04668781105785585,0.04851139369671411,0.045314167458198884,0.027192400128526625
2014-11-06,0.068885912095364,0.0683772293680981,0.07935401217573071,0.06814631040901437,0.06021190468685317,0.06627776559345053,0.06242835333102555,0.04668781105785585,0.04851139369671411,0.045314167458198884
2014-11-07,0.06532202761856251,0.068885912095364,0.0683772293680981,0.07935401217573071,0.06814631040901437,0.06021190468685317,0.06627776559345053,0.06242835333102555,0.04668781105785585,0.04851139369671411
2014-11-10,0.06647352655749329,0.06532202761856251,0.068885912095364,0.0683772293680981,0.07935401217573071,0.06814631040901437,0.06021190468685317,0.06627776559345053,0.06242835333102555,0.04668781105785585
2014-11-11,0.06274508385441299,0.06647352655749329,0.06532202761856251,0.068885912095364,0.0683772293680981,0.07935401217573071,0.06814631040901437,0.06021190468685317,0.06627776559345053,0.06242835333102555
2014-11-12,0.06910723179238502,0.06274508385441299,0.06647352655749329,0.06532202761856251,0.068885912095364,0.0683772293680981,0.07935401217573071,0.06814631040901437,0.06021190468685317,0.06627776559345053
2014-11-13,0.08201761828083892,0.06910723179238502,0.06274508385441299,0.06647352655749329,0.06532202761856251,0.068885912095364,0.0683772293680981,0.07935401217573071,0.06814631040901437,0.06021190468685317
2014-11-14,0.09470483587021873,0.08201761828083892,0.06910723179238502,0.06274508385441299,0.06647352655749329,0.06532202761856251,0.068885912095364,0.0683772293680981,0.07935401217573071,0.06814631040901437
2014-11-17,0.10464155416745456,0.09470483587021873,0.08201761828083892,0.06910723179238502,0.06274508385441299,0.06647352655749329,0.06532202761856251,0.068885912095364,0.0683772293680981,0.07935401217573071
2014-11-18,0.09922580282194947,0.10464155416745456,0.09470483587021873,0.08201761828083892,0.06910723179238502,0.06274508385441299,0.06647352655749329,0.06532202761856251,0.068885912095364,0.0683772293680981
2014-11-19,0.1103815469159248,0.09922580282194947,0.10464155416745456,0.09470483587021873,0.08201761828083892,0.06910723179238502,0.06274508385441299,0.06647352655749329,0.06532202761856251,0.068885912095364
2014-11-20,0.0989708276480468,0.1103815469159248,0.09922580282194947,0.10464155416745456,0.09470483587021873,0.08201761828083892,0.06910723179238502,0.06274508385441299,0.06647352655749329,0.06532202761856251
2014-11-21,0.1101052601718604,0.0989708276480468,0.1103815469159248,0.09922580282194947,0.10464155416745456,0.09470483587021873,0.08201761828083892,0.06910723179238502,0.06274508385441299,0.06647352655749329
2014-11-24,0.10741539718463203,0.1101052601718604,0.0989708276480468,0.1103815469159248,0.09922580282194947,0.10464155416745456,0.09470483587021873,0.08201761828083892,0.06910723179238502,0.06274508385441299
2014-11-25,0.12347195918887263,0.10741539718463203,0.1101052601718604,0.0989708276480468,0.1103815469159248,0.09922580282194947,0.10464155416745456,0.09470483587021873,0.08201761828083892,0.06910723179238502
2014-11-26,0.10890282776135005,0.12347195918887263,0.10741539718463203,0.1101052601718604,0.0989708276480468,0.1103815469159248,0.09922580282194947,0.10464155416745456,0.09470483587021873,0.08201761828083892
2014-11-28,0.11712882672967019,0.10890282776135005,0.12347195918887263,0.10741539718463203,0.1101052601718604,0.0989708276480468,0.1103815469159248,0.09922580282194947,0.10464155416745456,0.09470483587021873
2014-12-01,0.11136216604768188,0.11712882672967019,0.10890282776135005,0.12347195918887263,0.10741539718463203,0.1101052601718604,0.0989708276480468,0.1103815469159248,0.09922580282194947,0.10464155416745456
2014-12-02,0.0703394628449698,0.11136216604768188,0.11712882672967019,0.10890282776135005,0.12347195918887263,0.10741539718463203,0.1101052601718604,0.0989708276480468,0.1103815469159248,0.09922580282194947
2014-12-03,0.06233214900552553,0.0703394628449698,0.11136216604768188,0.11712882672967019,0.10890282776135005,0.12347195918887263,0.10741539718463203,0.1101052601718604,0.0989708276480468,0.1103815469159248
2014-12-04,0.07034094741960942,0.06233214900552553,0.0703394628449698,0.11136216604768188,0.11712882672967019,0.10890282776135005,0.12347195918887263,0.10741539718463203,0.1101052601718604,0.0989708276480468
2014-12-05,0.06247300472715255,0.07034094741960942,0.06233214900552553,0.0703394628449698,0.11136216604768188,0.11712882672967019,0.10890282776135005,0.12347195918887263,0.10741539718463203,0.1101052601718604
2014-12-08,0.05436627805132179,0.06247300472715255,0.07034094741960942,0.06233214900552553,0.0703394628449698,0.11136216604768188,0.11712882672967019,0.10890282776135005,0.12347195918887263,0.10741539718463203
2014-12-09,0.027082901019248182,0.05436627805132179,0.06247300472715255,0.07034094741960942,0.06233214900552553,0.0703394628449698,0.11136216604768188,0.11712882672967019,0.10890282776135005,0.12347195918887263
2014-12-10,0.03973277750720151,0.027082901019248182,0.05436627805132179,0.06247300472715255,0.07034094741960942,0.06233214900552553,0.0703394628449698,0.11136216604768188,0.11712882672967019,0.10890282776135005
2014-12-11,0.016312937500539044,0.03973277750720151,0.027082901019248182,0.05436627805132179,0.06247300472715255,0.07034094741960942,0.06233214900552553,0.0703394628449698,0.11136216604768188,0.11712882672967019
2014-12-12,0.009929548696223001,0.016312937500539044,0.03973277750720151,0.027082901019248182,0.05436627805132179,0.06247300472715255,0.07034094741960942,0.06233214900552553,0.0703394628449698,0.11136216604768188
2014-12-15,-0.010696406419933484,0.009929548696223001,0.016312937500539044,0.03973277750720151,0.027082901019248182,0.05436627805132179,0.06247300472715255,0.07034094741960942,0.06233214900552553,0.0703394628449698
2014-12-16,-0.026932979421518833,-0.010696406419933484,0.009929548696223001,0.016312937500539044,0.03973277750720151,0.027082901019248182,0.05436627805132179,0.06247300472715255,0.07034094741960942,0.06233214900552553
2014-12-17,-0.04210967016969444,-0.026932979421518833,-0.010696406419933484,0.009929548696223001,0.016312937500539044,0.03973277750720151,0.027082901019248182,0.05436627805132179,0.06247300472715255,0.07034094741960942
2014-12-18,-0.0192067299757578,-0.04210967016969444,-0.026932979421518833,-0.010696406419933484,0.009929548696223001,0.016312937500539044,0.03973277750720151,0.027082901019248182,0.05436627805132179,0.06247300472715255
2014-12-19,0.008349857123562891,-0.0192067299757578,-0.04210967016969444,-0.026932979421518833,-0.010696406419933484,0.009929548696223001,0.016312937500539044,0.03973277750720151,0.027082901019248182,0.05436627805132179
2014-12-22,-0.0012303089034683475,0.008349857123562891,-0.0192067299757578,-0.04210967016969444,-0.026932979421518833,-0.010696406419933484,0.009929548696223001,0.016312937500539044,0.03973277750720151,0.027082901019248182
2014-12-23,0.007620089676557435,-0.0012303089034683475,0.008349857123562891,-0.0192067299757578,-0.04210967016969444,-0.026932979421518833,-0.010696406419933484,0.009929548696223001,0.016312937500539044,0.03973277750720151
2014-12-24,0.0022561390488629795,0.007620089676557435,-0.0012303089034683475,0.008349857123562891,-0.0192067299757578,-0.04210967016969444,-0.026932979421518833,-0.010696406419933484,0.009929548696223001,0.016312937500539044
2014-12-26,-0.003783352487046809,0.0022561390488629795,0.007620089676557435,-0.0012303089034683475,0.008349857123562891,-0.0192067299757578,-0.04210967016969444,-0.026932979421518833,-0.010696406419933484,0.009929548696223001
2014-12-29,0.01274814914293096,-0.003783352487046809,0.0022561390488629795,0.007620089676557435,-0.0012303089034683475,0.008349857123562891,-0.0192067299757578,-0.04210967016969444,-0.026932979421518833,-0.010696406419933484
2014-12-30,0.010423856281428466,0.01274814914293096,-0.003783352487046809,0.0022561390488629795,0.007620089676557435,-0.0012303089034683475,0.008349857123562891,-0.0192067299757578,-0.04210967016969444,-0.026932979421518833
2014-12-31,-0.003245859798715964,0.010423856281428466,0.01274814914293096,-0.003783352487046809,0.0022561390488629795,0.007620089676557435,-0.0012303089034683475,0.008349857123562891,-0.0192067299757578,-0.04210967016969444
2015-01-02,-0.022895419317136123,-0.003245859798715964,0.010423856281428466,0.01274814914293096,-0.003783352487046809,0.0022561390488629795,0.007620089676557435,-0.0012303089034683475,0.008349857123562891,-0.0192067299757578
2015-01-05,-0.032581032641138374,-0.022895419317136123,-0.003245859798715964,0.010423856281428466,0.01274814914293096,-0.003783352487046809,0.0022561390488629795,0.007620089676557435,-0.0012303089034683475,0.008349857123562891
2015-01-06,-0.05993502697863281,-0.032581032641138374,-0.022895419317136123,-0.003245859798715964,0.010423856281428466,0.01274814914293096,-0.003783352487046809,0.0022561390488629795,0.007620089676557435,-0.0012303089034683475
